Freq.	V(vout)
1.25892541179415e+004	2.00920398661298e+000,-5.00213458698480e-002
1.28824955169312e+004	2.00916819392927e+000,-5.11860380622687e-002
1.31825673855639e+004	2.00913071494265e+000,-5.23778269141266e-002
1.34896288259164e+004	2.00909147023356e+000,-5.35973412638204e-002
1.38038426460287e+004	2.00905037664468e+000,-5.48452244311957e-002
1.41253754462274e+004	2.00900734710527e+000,-5.61221345429939e-002
1.44543977074591e+004	2.00896229044724e+000,-5.74287448650446e-002
1.47910838816819e+004	2.00891511121269e+000,-5.87657441412776e-002
1.51356124843619e+004	2.00886570945238e+000,-6.01338369396698e-002
1.54881661891246e+004	2.00881398051476e+000,-6.15337440052025e-002
1.58489319246109e+004	2.00875981482518e+000,-6.29662026199287e-002
1.62181009735891e+004	2.00870309765468e+000,-6.44319669702297e-002
1.65958690743754e+004	2.00864370887809e+000,-6.59318085213526e-002
1.69824365246172e+004	2.00858152272069e+000,-6.74665163992955e-002
1.73780082874935e+004	2.00851640749311e+000,-6.90368977801216e-002
1.77827941003890e+004	2.00844822531387e+000,-7.06437782867725e-002
1.81970085860996e+004	2.00837683181885e+000,-7.22880023934339e-002
1.86208713666284e+004	2.00830207585732e+000,-7.39704338375230e-002
1.90546071796322e+004	2.00822379917372e+000,-7.56919560393336e-002
1.94984459975802e+004	2.00814183607463e+000,-7.74534725293907e-002
1.99526231496885e+004	2.00805601308020e+000,-7.92559073835410e-002
2.04173794466950e+004	2.00796614855935e+000,-8.11002056658044e-002
2.08929613085401e+004	2.00787205234800e+000,-8.29873338789953e-002
2.13796208950220e+004	2.00777352534950e+000,-8.49182804231222e-002
2.18776162394952e+004	2.00767035911652e+000,-8.68940560615437e-002
2.23872113856831e+004	2.00756233541347e+000,-8.89156943948608e-002
2.29086765276774e+004	2.00744922575864e+000,-9.09842523425024e-002
2.34422881531989e+004	2.00733079094505e+000,-9.31008106319482e-002
2.39883291901946e+004	2.00720678053911e+000,-9.52664742955077e-002
2.45470891568500e+004	2.00707693235604e+000,-9.74823731745678e-002
2.51188643150954e+004	2.00694097191098e+000,-9.97496624311839e-002
2.57039578276883e+004	2.00679861184473e+000,-1.02069523066882e-001
2.63026799189534e+004	2.00664955132294e+000,-1.04443162448499e-001
2.69153480392688e+004	2.00649347540756e+000,-1.06871814840876e-001
2.75422870333813e+004	2.00633005439931e+000,-1.09356741946182e-001
2.81838293126441e+004	2.00615894314975e+000,-1.11899233449604e-001
2.88403150312656e+004	2.00597978034185e+000,-1.14500607571135e-001
2.95120922666634e+004	2.00579218773728e+000,-1.17162211623114e-001
3.01995172040197e+004	2.00559576938934e+000,-1.19885422573169e-001
3.09029543251354e+004	2.00539011081954e+000,-1.22671647612144e-001
3.16227766016833e+004	2.00517477815671e+000,-1.25522324726558e-001
3.23593656929623e+004	2.00494931723651e+000,-1.28438923275092e-001
3.31131121482586e+004	2.00471325265994e+000,-1.31422944568545e-001
3.38844156139197e+004	2.00446608680881e+000,-1.34475922452632e-001
3.46736850452526e+004	2.00420729881643e+000,-1.37599423892953e-001
3.54813389233570e+004	2.00393634349147e+000,-1.40795049561387e-001
3.63078054770096e+004	2.00365265019297e+000,-1.44064434423071e-001
3.71535229097167e+004	2.00335562165438e+000,-1.47409248323090e-001
3.80189396320555e+004	2.00304463275445e+000,-1.50831196571875e-001
3.89045144994275e+004	2.00271902923258e+000,-1.54332020528253e-001
3.98107170553491e+004	2.00237812634638e+000,-1.57913498178964e-001
4.07380277804107e+004	2.00202120746890e+000,-1.61577444713388e-001
4.16869383470329e+004	2.00164752262293e+000,-1.65325713092090e-001
4.26579518801586e+004	2.00125628694981e+000,-1.69160194607681e-001
4.36515832240159e+004	2.00084667910988e+000,-1.73082819436378e-001
4.46683592150956e+004	2.00041783961184e+000,-1.77095557178482e-001
4.57088189614868e+004	1.99996886906798e+000,-1.81200417385880e-001
4.67735141287191e+004	1.99949882637219e+000,-1.85399450074495e-001
4.78630092322631e+004	1.99900672679779e+000,-1.89694746219453e-001
4.89778819368439e+004	1.99849154001162e+000,-1.94088438230573e-001
5.01187233627264e+004	1.99795218800133e+000,-1.98582700405551e-001
5.12861383991357e+004	1.99738754291214e+000,-2.03179749358074e-001
5.24807460249764e+004	1.99679642478966e+000,-2.07881844417809e-001
5.37031796370244e+004	1.99617759922504e+000,-2.12691287999050e-001
5.49540873857616e+004	1.99552977489863e+000,-2.17610425934510e-001
5.62341325190340e+004	1.99485160101826e+000,-2.22641647770506e-001
5.75439937337148e+004	1.99414166464827e+000,-2.27787387019513e-001
5.88843655355580e+004	1.99339848792499e+000,-2.33050121365740e-001
6.02559586074348e+004	1.99262052515466e+000,-2.38432372819095e-001
6.16595001861472e+004	1.99180615978946e+000,-2.43936707812547e-001
6.30957344480183e+004	1.99095370127725e+000,-2.49565737237560e-001
6.45654229034645e+004	1.99006138178060e+000,-2.55322116411864e-001
6.60693448007586e+004	1.98912735276069e+000,-2.61208544973462e-001
6.76082975391971e+004	1.98814968142130e+000,-2.67227766694320e-001
6.91830970918925e+004	1.98712634700846e+000,-2.73382569206746e-001
7.07945784384127e+004	1.98605523696097e+000,-2.79675783634993e-001
7.24435960074979e+004	1.98493414290716e+000,-2.86110284124097e-001
7.41310241300906e+004	1.98376075650303e+000,-2.92688987257443e-001
7.58577575029172e+004	1.98253266510730e+000,-2.99414851353989e-001
7.76247116628679e+004	1.98124734728843e+000,-3.06290875635469e-001
7.94328234724269e+004	1.97990216815913e+000,-3.13320099253275e-001
8.12830516164086e+004	1.97849437453364e+000,-3.20505600164069e-001
8.31763771102658e+004	1.97702108990345e+000,-3.27850493842448e-001
8.51138038202363e+004	1.97547930922697e+000,-3.35357931818299e-001
8.70963589956067e+004	1.97386589352899e+000,-3.43031100025674e-001
8.91250938133731e+004	1.97217756430590e+000,-3.50873216949229e-001
9.12010839355895e+004	1.97041089773291e+000,-3.58887531553420e-001
9.33254300796976e+004	1.96856231866979e+000,-3.67077320978788e-001
9.54992586021420e+004	1.96662809446186e+000,-3.75445887988711e-001
9.77237220955795e+004	1.96460432853355e+000,-3.83996558149078e-001
9.99999999999984e+004	1.96248695377209e+000,-3.92732676722308e-001
1.02329299228074e+005	1.96027172569946e+000,-4.01657605256135e-001
1.04712854805088e+005	1.95795421543141e+000,-4.10774717846481e-001
1.07151930523759e+005	1.95552980242279e+000,-4.20087397052626e-001
1.09647819614317e+005	1.95299366699925e+000,-4.29599029441769e-001
1.12201845430195e+005	1.95034078267631e+000,-4.39313000738846e-001
1.14815362149686e+005	1.94756590826749e+000,-4.49232690556292e-001
1.17489755493951e+005	1.94466357978417e+000,-4.59361466677194e-001
1.20226443461739e+005	1.94162810213133e+000,-4.69702678863976e-001
1.23026877081236e+005	1.93845354060402e+000,-4.80259652163517e-001
1.25892541179415e+005	1.93513371219103e+000,-4.91035679678269e-001
1.28824955169311e+005	1.93166217669379e+000,-5.02034014771620e-001
1.31825673855639e+005	1.92803222766986e+000,-5.13257862674442e-001
1.34896288259163e+005	1.92423688321218e+000,-5.24710371458419e-001
1.38038426460286e+005	1.92026887657746e+000,-5.36394622340460e-001
1.41253754462273e+005	1.91612064667846e+000,-5.48313619281178e-001
1.44543977074590e+005	1.91178432845785e+000,-5.60470277839165e-001
1.47910838816818e+005	1.90725174316315e+000,-5.72867413241556e-001
1.51356124843618e+005	1.90251438854502e+000,-5.85507727630171e-001
1.54881661891246e+005	1.89756342900384e+000,-5.98393796441430e-001
1.58489319246109e+005	1.89238968571234e+000,-6.11528053877150e-001
1.62181009735890e+005	1.88698362674519e+000,-6.24912777422385e-001
1.65958690743753e+005	1.88133535724953e+000,-6.38550071365590e-001
1.69824365246172e+005	1.87543460969392e+000,-6.52441849275642e-001
1.73780082874935e+005	1.86927073423679e+000,-6.66589815389607e-001
1.77827941003889e+005	1.86283268925907e+000,-6.80995444864674e-001
1.81970085860995e+005	1.85610903210952e+000,-6.95659962847318e-001
1.86208713666284e+005	1.84908791011566e+000,-7.10584322312592e-001
1.90546071796322e+005	1.84175705191664e+000,-7.25769180626458e-001
1.94984459975801e+005	1.83410375917944e+000,-7.41214874784233e-001
1.99526231496885e+005	1.82611489876338e+000,-7.56921395278590e-001
2.04173794466949e+005	1.81777689540289e+000,-7.72888358551139e-001
2.08929613085400e+005	1.80907572498240e+000,-7.89114977982300e-001
2.13796208950220e+005	1.79999690848208e+000,-8.05600033375086e-001
2.18776162394952e+005	1.79052550667720e+000,-8.22341838889467e-001
2.23872113856830e+005	1.78064611567830e+000,-8.39338209385103e-001
2.29086765276773e+005	1.77034286340374e+000,-8.56586425131479e-001
2.34422881531988e+005	1.75959940708002e+000,-8.74083194845670e-001
2.39883291901945e+005	1.74839893186935e+000,-8.91824617019194e-001
2.45470891568499e+005	1.73672415072764e+000,-9.09806139496325e-001
2.51188643150954e+005	1.72455730559957e+000,-9.28022517267124e-001
2.57039578276882e+005	1.71188017006071e+000,-9.46467768438698e-001
2.63026799189534e+005	1.69867405351980e+000,-9.65135128348071e-001
2.69153480392687e+005	1.68491980709700e+000,-9.84017001779096e-001
2.75422870333812e+005	1.67059783129708e+000,-1.00310491324394e+000
2.81838293126440e+005	1.65568808559881e+000,-1.02238945528662e+000
2.88403150312656e+005	1.64017010008506e+000,-1.04186023476136e+000
2.95120922666633e+005	1.62402298924094e+000,-1.06150581703236e+000
3.01995172040196e+005	1.60722546805147e+000,-1.08131366803279e+000
3.09029543251354e+005	1.58975587053429e+000,-1.10127009410994e+000
3.16227766016832e+005	1.57159217084963e+000,-1.12136017956926e+000
3.23593656929623e+005	1.55271200713711e+000,-1.14156772181292e+000
3.31131121482585e+005	1.53309270823989e+000,-1.16187516394701e+000
3.38844156139197e+005	1.51271132349063e+000,-1.18226352470635e+000
3.46736850452526e+005	1.49154465575263e+000,-1.20271232551573e+000
3.54813389233569e+005	1.46956929793406e+000,-1.22319951447143e+000
3.63078054770095e+005	1.44676167322535e+000,-1.24370138698640e+000
3.71535229097166e+005	1.42309807935152e+000,-1.26419250279678e+000
3.80189396320555e+005	1.39855473718420e+000,-1.28464559897638e+000
3.89045144994274e+005	1.37310784412526e+000,-1.30503149854914e+000
3.98107170553490e+005	1.34673363275879e+000,-1.32531901422895e+000
4.07380277804106e+005	1.31940843537248e+000,-1.34547484675163e+000
4.16869383470328e+005	1.29110875507972e+000,-1.36546347719764e+000
4.26579518801585e+005	1.26181134443147e+000,-1.38524705263831e+000
4.36515832240158e+005	1.23149329259961e+000,-1.40478526437599e+000
4.46683592150955e+005	1.20013212244495e+000,-1.42403521799461e+000
4.57088189614867e+005	1.16770589905955e+000,-1.44295129439707e+000
4.67735141287190e+005	1.13419335170129e+000,-1.46148500098707e+000
4.78630092322630e+005	1.09957401142412e+000,-1.47958481216608e+000
4.89778819368438e+005	1.06382836715755e+000,-1.49719599837244e+000
5.01187233627263e+005	1.02693804350875e+000,-1.51426044300535e+000
5.12861383991356e+005	9.88886004155793e-001,-1.53071644677075e+000
5.24807460249763e+005	9.49656785374208e-001,-1.54649851928201e+000
5.37031796370243e+005	9.09236764991929e-001,-1.56153715817502e+000
5.49540873857615e+005	8.67614472897122e-001,-1.57575861658886e+000
5.62341325190339e+005	8.24780950119912e-001,-1.58908466065954e+000
5.75439937337147e+005	7.80730164456958e-001,-1.60143231972374e+000
5.88843655355579e+005	7.35459491579023e-001,-1.61271363328534e+000
6.02559586074347e+005	6.88970271515180e-001,-1.62283540052111e+000
6.16595001861471e+005	6.41268451282468e-001,-1.63169894025910e+000
6.30957344480182e+005	5.92365325142607e-001,-1.63919987202447e+000
6.45654229034644e+005	5.42278384403650e-001,-1.64522793198061e+000
6.60693448007584e+005	4.91032288693009e-001,-1.64966684146204e+000
6.76082975391970e+005	4.38659970014644e-001,-1.65239425034509e+000
6.91830970918924e+005	3.85203879421470e-001,-1.65328178275067e+000
7.07945784384125e+005	3.30717383483552e-001,-1.65219521848992e+000
7.24435960074977e+005	2.75266313554182e-001,-1.64899485014704e+000
7.41310241300904e+005	2.18930664717546e-001,-1.64353606254028e+000
7.58577575029170e+005	1.61806432790520e-001,-1.63567018816868e+000
7.76247116628678e+005	1.04007566382350e-001,-1.62524569861367e+000
7.94328234724267e+005	4.56679963586665e-002,-1.61210979696797e+000
8.12830516164085e+005	-1.30563132132668e-002,-1.59611047918729e+000
8.31763771102656e+005	-7.19853705557258e-002,-1.57709913148144e+000
8.51138038202361e+005	-1.30913321509204e-001,-1.55493372486038e+000
8.70963589956065e+005	-1.89606906314555e-001,-1.52948265485152e+000
8.91250938133729e+005	-2.47804368938466e-001,-1.50062925219696e+000
9.12010839355893e+005	-3.05215008382000e-001,-1.46827695709086e+000
9.33254300796974e+005	-3.61519585190615e-001,-1.43235510371680e+000
9.54992586021419e+005	-4.16371811027892e-001,-1.39282520286738e+000
9.77237220955793e+005	-4.69401149132781e-001,-1.34968753912349e+000
9.99999999999982e+005	-5.20217132613324e-001,-1.30298781840236e+000
1.02329299228074e+006	-5.68415359862344e-001,-1.25282351731395e+000
1.04712854805088e+006	-6.13585247231295e-001,-1.19934950639976e+000
1.07151930523759e+006	-6.55319506543335e-001,-1.14278245659601e+000
1.09647819614316e+006	-6.93225171506395e-001,-1.08340350590305e+000
1.12201845430194e+006	-7.26935830821466e-001,-1.02155867542234e+000
1.14815362149686e+006	-7.56124551519569e-001,-9.57656592696280e-001
1.17489755493951e+006	-7.80516814648829e-001,-8.92163212471599e-001
1.20226443461739e+006	-7.99902661796201e-001,-8.25593419047089e-001
1.23026877081236e+006	-8.14147190384379e-001,-7.58499638063544e-001
1.25892541179414e+006	-8.23198558995126e-001,-6.91457855620030e-001
1.28824955169311e+006	-8.27092782096057e-001,-6.25051706521132e-001
1.31825673855638e+006	-8.25954803469697e-001,-5.59855514383959e-001
1.34896288259163e+006	-8.19995620654302e-001,-4.96417309550371e-001
1.38038426460286e+006	-8.09505556113439e-001,-4.35242890898622e-001
1.41253754462273e+006	-7.94844093135668e-001,-3.76781924566101e-001
1.44543977074590e+006	-7.76426972871700e-001,-3.21416894126098e-001
1.47910838816818e+006	-7.54711447628022e-001,-2.69455457602858e-001
1.51356124843618e+006	-7.30180682319794e-001,-2.21126463494177e-001
1.54881661891245e+006	-7.03328285639931e-001,-1.76579571919472e-001
1.58489319246108e+006	-6.74643846424540e-001,-1.35888156108715e-001
1.62181009735890e+006	-6.44600173038939e-001,-9.90549520989930e-002
1.65958690743753e+006	-6.13642715353380e-001,-6.60197959851779e-002
1.69824365246171e+006	-5.82181421523371e-001,-3.66687401444188e-002
1.73780082874934e+006	-5.50585072147663e-001,-1.08438630597584e-002
1.77827941003889e+006	-5.19177961353449e-001,1.16468351034058e-002
1.81970085860995e+006	-4.88238667924493e-001,3.10199470455461e-002
1.86208713666283e+006	-4.58000581571967e-001,4.75079517287361e-002
1.90546071796321e+006	-4.28653815472089e-001,6.13515290626425e-002
1.94984459975801e+006	-4.00348138046659e-001,7.27930244950530e-002
1.99526231496884e+006	-3.73196584826190e-001,8.20710976487493e-002
2.04173794466949e+006	-3.47279455440181e-001,8.94165168374614e-002
2.08929613085400e+006	-3.22648452938550e-001,9.50490108335101e-002
2.13796208950219e+006	-2.99330776224113e-001,9.91750582839891e-002
2.18776162394951e+006	-2.77333026792817e-001,1.01986480230812e-001
2.23872113856830e+006	-2.56644835443389e-001,1.03659698500022e-001
2.29086765276773e+006	-2.37242151786303e-001,1.04355528686888e-001
2.34422881531988e+006	-2.19090168974909e-001,1.04219387955806e-001
2.39883291901944e+006	-2.02145878529017e-001,1.03381812388663e-001
2.45470891568498e+006	-1.86360266262791e-001,1.01959194265168e-001
2.51188643150953e+006	-1.71680171187977e-001,1.00054665120792e-001
2.57039578276881e+006	-1.58049835891538e-001,9.77590648493725e-002
2.63026799189533e+006	-1.45412180264556e-001,9.51519500128125e-002
2.69153480392686e+006	-1.33709831445189e-001,9.23026056741443e-002
2.75422870333811e+006	-1.22885942147309e-001,8.92710344536253e-002
2.81838293126440e+006	-1.12884827749711e-001,8.61089042112518e-002
2.88403150312655e+006	-1.03652450058747e-001,8.28604419426153e-002
2.95120922666633e+006	-9.51367728569893e-002,7.95632663303956e-002
3.01995172040196e+006	-8.72880114459927e-002,7.62491551208009e-002
3.09029543251353e+006	-8.00587955420238e-002,7.29447462848032e-002
3.16227766016832e+006	-7.34042621925991e-002,6.96721739531935e-002
3.23593656929622e+006	-6.72820929090904e-002,6.64496415361580e-002
3.31131121482585e+006	-6.16525069861668e-002,6.32919353837838e-002
3.38844156139196e+006	-5.64782210107841e-002,6.02108829234261e-002
3.46736850452525e+006	-5.17243828459592e-002,5.72157595131871e-002
3.54813389233568e+006	-4.73584868928946e-002,5.43136483502774e-002
3.63078054770094e+006	-4.33502761693977e-002,5.15097577261868e-002
3.71535229097165e+006	-3.96716356708066e-002,4.88076997722065e-002
3.80189396320554e+006	-3.62964805792077e-002,4.62097346234292e-002
3.89045144994273e+006	-3.32006421356623e-002,4.37169836730029e-002
3.98107170553489e+006	-3.03617533679623e-002,4.13296153105761e-002
4.07380277804105e+006	-2.77591363544210e-002,3.90470062536951e-002
4.16869383470327e+006	-2.53736922856620e-002,3.68678812984730e-002
4.26579518801584e+006	-2.31877952465784e-002,3.47904340430443e-002
4.36515832240157e+006	-2.11851903667912e-002,3.28124308786855e-002
4.46683592150954e+006	-1.93508967689934e-002,3.09313003017424e-002
4.57088189614866e+006	-1.76711155710959e-002,2.91442093760925e-002
4.67735141287189e+006	-1.61331430620776e-002,2.74481289712432e-002
4.78630092322629e+006	-1.47252890661352e-002,2.58398892151423e-002
4.89778819368436e+006	-1.34368004294550e-002,2.43162264326862e-002
5.01187233627262e+006	-1.22577895039536e-002,2.28738226898302e-002
5.12861383991355e+006	-1.11791674587277e-002,2.15093389279872e-002
5.24807460249762e+006	-1.01925822194469e-002,2.02194425528574e-002
5.37031796370242e+006	-9.29036081584059e-003,1.90008302347071e-002
5.49540873857613e+006	-8.46545590555111e-003,1.78502465821968e-002
5.62341325190338e+006	-7.71139623715940e-003,1.67644992679579e-002
5.75439937337145e+006	-7.02224081465112e-003,1.57404711101339e-002
5.88843655355577e+006	-6.39253652879767e-003,1.47751295489786e-002
6.02559586074345e+006	-5.81727902691081e-003,1.38655339003924e-002
6.16595001861470e+006	-5.29187660041962e-003,1.30088407180908e-002
6.30957344480180e+006	-4.81211687909862e-003,1.22023075521480e-002
6.45654229034642e+006	-4.37413613105814e-003,1.14432953532048e-002
6.60693448007582e+006	-3.97439097840990e-003,1.07292697380433e-002
6.76082975391968e+006	-3.60963234954420e-003,1.00578013029184e-002
6.91830970918922e+006	-3.27688149997446e-003,9.42656514548202e-003
7.07945784384123e+006	-2.97340794454597e-003,8.83333973388118e-003
7.24435960074975e+006	-2.69670915434468e-003,8.27600524224957e-003
7.41310241300902e+006	-2.44449188178756e-003,7.75254145497518e-003
7.58577575029168e+006	-2.21465498706709e-003,7.26102532750449e-003
7.76247116628676e+006	-2.00527364832047e-003,6.79962827874902e-003
7.94328234724265e+006	-1.81458484657805e-003,6.36661327915067e-003
8.12830516164082e+006	-1.64097402470811e-003,5.96033178891902e-003
8.31763771102654e+006	-1.48296282721898e-003,5.57922059268910e-003
8.51138038202359e+006	-1.33919783491601e-003,5.22179856969499e-003
8.70963589956062e+006	-1.20844021505618e-003,4.88666343236865e-003
8.91250938133727e+006	-1.08955621381705e-003,4.57248846092893e-003
9.12010839355890e+006	-9.81508423623067e-004,4.27801925691055e-003
9.33254300796971e+006	-8.83347763174277e-004,4.00207053460382e-003
9.54992586021416e+006	-7.94206112926420e-004,3.74352296594699e-003
9.77237220955790e+006	-7.13289553301497e-004,3.50132009146307e-003
9.99999999999979e+006	-6.39872157089643e-004,3.27446530729867e-003
1.02329299228073e+007	-5.73290291360505e-004,3.06201893624778e-003
1.04712854805088e+007	-5.12937387758384e-004,2.86309538878294e-003
1.07151930523758e+007	-4.58259143332440e-004,2.67686041852586e-003
1.09647819614316e+007	-4.08749117072158e-004,2.50252847523608e-003
1.12201845430194e+007	-3.63944690098519e-004,2.33936015724599e-003
1.14815362149686e+007	-3.23423360021639e-004,2.18665976429846e-003
1.17489755493950e+007	-2.86799342332834e-004,2.04377295092416e-003
1.20226443461739e+007	-2.53720453869267e-004,1.91008447981025e-003
1.23026877081236e+007	-2.23865255387340e-004,1.78501607404183e-003
1.25892541179414e+007	-1.96940432120185e-004,1.66802436662704e-003
1.28824955169311e+007	-1.72678392887984e-004,1.55859894533305e-003
1.31825673855638e+007	-1.50835069888626e-004,1.45626049055071e-003
1.34896288259162e+007	-1.31187902731371e-004,1.36055900366086e-003
1.38038426460286e+007	-1.13533991597407e-004,1.27107212318588e-003
1.41253754462272e+007	-9.76884056276274e-005,1.18740352586876e-003
1.44543977074590e+007	-8.34826337578245e-005,1.10918140972085e-003
1.47910838816818e+007	-7.07631662525457e-005,1.03605705601416e-003
1.51356124843618e+007	-5.93901961380827e-005,9.67703467158026e-004
1.54881661891245e+007	-4.92364306088964e-005,9.03814077389537e-004
1.58489319246108e+007	-4.01860032862381e-005,8.44101533217907e-004
1.62181009735889e+007	-3.21334789482115e-005,7.88296540591718e-004
1.65958690743752e+007	-2.49829430321076e-005,7.36146775801708e-004
1.69824365246171e+007	-1.86471688371404e-005,6.87415857187695e-004
1.73780082874934e+007	-1.30468559330002e-005,6.41882374784293e-004
1.77827941003888e+007	-8.10993381082134e-006,5.99338975114065e-004
1.81970085860994e+007	-3.77092530188040e-006,5.59591498417222e-004
1.86208713666283e+007	2.96352610860810e-008,5.22458165692098e-004
1.90546071796321e+007	3.34573375156161e-006,4.87768813009442e-004
1.94984459975800e+007	6.22636205727545e-006,4.55364170654753e-004
1.99526231496884e+007	8.71596187028823e-006,4.25095184745516e-004
2.04173794466948e+007	1.08548300194319e-005,3.96822379063593e-004
2.08929613085399e+007	1.26794886099705e-005,3.70415254936283e-004
2.13796208950219e+007	1.42230229638683e-005,3.45751727092286e-004
2.18776162394950e+007	1.55153901046201e-005,3.22717593510403e-004
2.23872113856829e+007	1.65837003014755e-005,3.01206037368861e-004
2.29086765276772e+007	1.74524739774620e-005,2.81117159291377e-004
2.34422881531987e+007	1.81438760923930e-005,2.62357538172187e-004
2.39883291901944e+007	1.86779299346687e-005,2.44839818945972e-004
2.45470891568498e+007	1.90727120928742e-005,2.28482325749886e-004
2.51188643150952e+007	1.93445302287836e-005,2.13208699003424e-004
2.57039578276881e+007	1.95080851363122e-005,1.98947555007754e-004
2.63026799189532e+007	1.95766184452385e-005,1.85632166739134e-004
2.69153480392686e+007	1.95620472132182e-005,1.73200164581283e-004
2.75422870333811e+007	1.94750865438934e-005,1.61593255808902e-004
2.81838293126439e+007	1.93253612719962e-005,1.50756961699098e-004
2.88403150312654e+007	1.91215076675190e-005,1.40640371209149e-004
2.95120922666632e+007	1.88712660296386e-005,1.31195910218036e-004
3.01995172040195e+007	1.85815649665121e-005,1.22379125385347e-004
3.09029543251352e+007	1.82585980887619e-005,1.14148481734777e-004
3.16227766016831e+007	1.79078937819143e-005,1.06465173120380e-004
3.23593656929621e+007	1.75343786657800e-005,9.92929447822424e-005
3.31131121482584e+007	1.71424352963310e-005,9.25979272442184e-005
3.38844156139195e+007	1.67359546176334e-005,8.63484808500997e-005
3.46736850452524e+007	1.63183836274740e-005,8.05150502759483e-005
3.54813389233568e+007	1.58927686801286e-005,7.50700283955741e-005
3.63078054770093e+007	1.54617948129573e-005,6.99876289132514e-005
3.71535229097164e+007	1.50278214498793e-005,6.52437672128920e-005
3.80189396320553e+007	1.45929148040303e-005,6.08159489060941e-005
3.89045144994272e+007	1.41588772737826e-005,5.66831655928411e-005
3.98107170553488e+007	1.37272741006014e-005,5.28257973782460e-005
4.07380277804104e+007	1.32994575337163e-005,4.92255217166749e-005
4.16869383470326e+007	1.28765887251124e-005,4.58652281809435e-005
4.26579518801583e+007	1.24596575587276e-005,4.27289387791283e-005
4.36515832240156e+007	1.20495005998244e-005,3.98017334649496e-005
4.46683592150953e+007	1.16468173341378e-005,3.70696805097449e-005
4.57088189614865e+007	1.12521848514607e-005,3.45197714248149e-005
4.67735141287188e+007	1.08660711146947e-005,3.21398601424853e-005
4.78630092322628e+007	1.04888469429537e-005,2.99186061826168e-005
4.89778819368435e+007	1.01207968259664e-005,2.78454215486126e-005
5.01187233627261e+007	9.76212867668689e-006,2.59104211132447e-005
5.12861383991353e+007	9.41298261961284e-006,2.41043762699326e-005
5.24807460249761e+007	9.07343890374402e-006,2.24186716394901e-005
5.37031796370241e+007	8.74352502133714e-006,2.08452646358826e-005
5.49540873857612e+007	8.42322210655012e-006,1.93766477072345e-005
5.62341325190336e+007	8.11247068167544e-006,1.80058130802600e-005
5.75439937337144e+007	7.81117581288604e-006,1.67262198474854e-005
5.88843655355576e+007	7.51921173221206e-006,1.55317632471338e-005
6.02559586074344e+007	7.23642597779866e-006,1.44167459953905e-005
6.16595001861468e+007	6.96264310032468e-006,1.33758515399802e-005
6.30957344480179e+007	6.69766797976146e-006,1.24041191126000e-005
6.45654229034641e+007	6.44128879339247e-006,1.14969204657822e-005
6.60693448007581e+007	6.19327967317122e-006,1.06499381872217e-005
6.76082975391967e+007	5.95340308804554e-006,9.85914549150727e-006
6.91830970918921e+007	5.72141198479576e-006,9.12078739554291e-006
7.07945784384122e+007	5.49705171919877e-006,8.43136318973293e-006
7.24435960074974e+007	5.28006180791129e-006,7.78761012221662e-006
7.41310241300901e+007	5.07017753033001e-006,7.18648821805898e-006
7.58577575029167e+007	4.86713140879111e-006,6.62516615930094e-006
7.76247116628674e+007	4.67065459476338e-006,6.10100815511347e-006
7.94328234724264e+007	4.48047818809354e-006,5.61156173394347e-006
8.12830516164081e+007	4.29633451578980e-006,5.15454639144488e-006
8.31763771102652e+007	4.11795839615832e-006,4.72784302911615e-006
8.51138038202357e+007	3.94508841318692e-006,4.32948411888753e-006
8.70963589956061e+007	3.77746822471528e-006,3.95764452841263e-006
8.91250938133725e+007	3.61484792591534e-006,3.61063294054330e-006
9.12010839355889e+007	3.45698548667006e-006,3.28688379848766e-006
9.33254300796970e+007	3.30364827728942e-006,2.98494970561840e-006
9.54992586021414e+007	3.15461469133299e-006,2.70349420606238e-006
9.77237220955788e+007	3.00967586681669e-006,2.44128486943286e-006
9.99999999999977e+007	2.86863749751044e-006,2.19718660087524e-006
1.02329299228073e+008	2.73132171422591e-006,1.97015509665524e-006
1.04712854805088e+008	2.59756900194957e-006,1.75923036665082e-006
1.07151930523758e+008	2.46724010264746e-006,1.56353024927264e-006
1.09647819614316e+008	2.34021783612650e-006,1.38224385256401e-006
1.12201845430194e+008	2.21640875347611e-006,1.21462486852358e-006
1.14815362149686e+008	2.09574452078087e-006,1.05998472688295e-006
1.17489755493950e+008	1.97818291692149e-006,9.17685580116557e-007
1.20226443461738e+008	1.86370832069589e-006,7.87133143227513e-007
1.23026877081235e+008	1.75233156175663e-006,6.67769448877653e-007
1.25892541179414e+008	1.64408901947742e-006,5.59065618735345e-007
1.28824955169310e+008	1.53904087586505e-006,4.60514792421597e-007
1.31825673855638e+008	1.43726846410524e-006,3.71625392043791e-007
1.34896288259162e+008	1.33887070290919e-006,2.91914928199184e-007
1.38038426460285e+008	1.24395966630264e-006,2.20904567516141e-007
1.41253754462272e+008	1.15265540464610e-006,1.58114677875259e-007
1.44543977074589e+008	1.06508019940995e-006,1.03061542465219e-007
1.47910838816817e+008	9.81352494176575e-007,5.52553871096018e-008
1.51356124843617e+008	9.01580789785375e-007,1.41997990352643e-008
1.54881661891244e+008	8.25857815624735e-007,-2.06074653860017e-008
1.58489319246108e+008	7.54255287073864e-007,-4.96723736563878e-008
1.62181009735889e+008	6.86819529403167e-007,-7.35013852170536e-008
1.65958690743752e+008	6.23568193102200e-007,-9.25973411298759e-008
