Freq.	V(vout1)	V(vout2)
2.75422870333815e+002	-1.82298084144904e+000,2.78489404104072e-001	-1.99995470551935e+000,9.51771557191097e-003
2.81838293126443e+002	-1.81875442146814e+000,2.83372842224261e-001	-1.99995257090687e+000,9.73940125208764e-003
2.88403150312659e+002	-1.81437981906513e+000,2.88275155874391e-001	-1.99995033569808e+000,9.96624991167039e-003
2.95120922666637e+002	-1.80985398750571e+000,2.93192024610456e-001	-1.99994799515250e+000,1.01983817587320e-002
3.01995172040200e+002	-1.80517399763739e+000,2.98118876681133e-001	-1.99994554430628e+000,1.04359197975488e-002
3.09029543251357e+002	-1.80033705538359e+000,3.03050887591971e-001	-1.99994297796167e+000,1.06789898934609e-002
3.16227766016836e+002	-1.79534051999211e+000,3.07982979815948e-001	-1.99994029067603e+000,1.09277208392235e-002
3.23593656929626e+002	-1.79018192314712e+000,3.12909823819472e-001	-1.99993747675025e+000,1.11822444228830e-002
3.31131121482589e+002	-1.78485898865736e+000,3.17825840442546e-001	-1.99993453021673e+000,1.14426954972120e-002
3.38844156139200e+002	-1.77936965231685e+000,3.22725204620307e-001	-1.99993144482667e+000,1.17092120507371e-002
3.46736850452529e+002	-1.77371208277274e+000,3.27601850884214e-001	-1.99992821403686e+000,1.19819352803966e-002
3.54813389233573e+002	-1.76788470227144e+000,3.32449480379901e-001	-1.99992483099580e+000,1.22610096658623e-002
3.63078054770099e+002	-1.76188620762411e+000,3.37261569655227e-001	-1.99992128852919e+000,1.25465830455632e-002
3.71535229097170e+002	-1.75571559163732e+000,3.42031381458899e-001	-1.99991757912473e+000,1.28388066944485e-002
3.80189396320558e+002	-1.74937216338026e+000,3.46751977043839e-001	-1.99991369491617e+000,1.31378354035290e-002
3.89045144994278e+002	-1.74285556952094e+000,3.51416230977580e-001	-1.99990962766667e+000,1.34438275612333e-002
3.98107170553494e+002	-1.73616581428747e+000,3.56016847619396e-001	-1.99990536875134e+000,1.37569452366222e-002
4.07380277804110e+002	-1.72930327866729e+000,3.60546379591467e-001	-1.99990090913896e+000,1.40773542644986e-002
4.16869383470332e+002	-1.72226873934782e+000,3.64997248557015e-001	-1.99989623937283e+000,1.44052243324557e-002
4.26579518801589e+002	-1.71506338614142e+000,3.69361767859527e-001	-1.99989134955078e+000,1.47407290699051e-002
4.36515832240163e+002	-1.70768883801373e+000,3.73632167116972e-001	-1.99988622930415e+000,1.50840461391280e-002
4.46683592150960e+002	-1.70014715786131e+000,3.77800618875413e-001	-1.99988086777583e+000,1.54353573283916e-002
4.57088189614872e+002	-1.69244086526734e+000,3.81859266992577e-001	-1.99987525359727e+000,1.57948486471766e-002
4.67735141287195e+002	-1.68457294750031e+000,3.85800256854689e-001	-1.99986937486442e+000,1.61627104235595e-002
4.78630092322635e+002	-1.67654686793077e+000,3.89615767000800e-001	-1.99986321911246e+000,1.65391374037961e-002
4.89778819368443e+002	-1.66836657253068e+000,3.93298042392401e-001	-1.99985677328947e+000,1.69243288541526e-002
5.01187233627268e+002	-1.66003649323167e+000,3.96839428640766e-001	-1.99985002372874e+000,1.73184886650307e-002
5.12861383991361e+002	-1.65156154883414e+000,4.00232407379156e-001	-1.99984295611984e+000,1.77218254574360e-002
5.24807460249769e+002	-1.64294714296511e+000,4.03469632368000e-001	-1.99983555547833e+000,1.81345526918374e-002
5.37031796370249e+002	-1.63419915878339e+000,4.06543965968955e-001	-1.99982780611405e+000,1.85568887794667e-002
5.49540873857620e+002	-1.62532395050599e+000,4.09448515776641e-001	-1.99981969159784e+000,1.89890571961090e-002
5.62341325190345e+002	-1.61632833202579e+000,4.12176671278533e-001	-1.99981119472685e+000,1.94312865984351e-002
5.75439937337152e+002	-1.60721956161003e+000,4.14722139702332e-001	-1.99980229748805e+000,1.98838109429257e-002
5.88843655355584e+002	-1.59800532398787e+000,4.17078981404004e-001	-1.99979298102016e+000,2.03468696074409e-002
6.02559586074353e+002	-1.58869370861698e+000,4.19241643789616e-001	-1.99978322557370e+000,2.08207075154871e-002
6.16595001861477e+002	-1.57929318532639e+000,4.21204994032783e-001	-1.99977301046923e+000,2.13055752632347e-002
6.30957344480188e+002	-1.56981257618455e+000,4.22964349548496e-001	-1.99976231405356e+000,2.18017292493404e-002
6.45654229034650e+002	-1.56026102532148e+000,4.24515506770640e-001	-1.99975111365400e+000,2.23094318076277e-002
6.60693448007591e+002	-1.55064796531234e+000,4.25854767027651e-001	-1.99973938553035e+000,2.28289513426821e-002
6.76082975391976e+002	-1.54098308158702e+000,4.26978959918447e-001	-1.99972710482469e+000,2.33605624684141e-002
6.91830970918931e+002	-1.53127627435578e+000,4.27885463477209e-001	-1.99971424550888e+000,2.39045461496477e-002
7.07945784384132e+002	-1.52153761895435e+000,4.28572221242493e-001	-1.99970078032943e+000,2.44611898467885e-002
7.24435960074984e+002	-1.51177732431653e+000,4.29037755663740e-001	-1.99968668074999e+000,2.50307876636295e-002
7.41310241300911e+002	-1.50200569047140e+000,4.29281178006060e-001	-1.99967191689095e+000,2.56136404983489e-002
7.58577575029177e+002	-1.49223306518509e+000,4.29302194486312e-001	-1.99965645746632e+000,2.62100561977586e-002
7.76247116628685e+002	-1.48246980007465e+000,4.29101108530276e-001	-1.99964026971765e+000,2.68203497148586e-002
7.94328234724275e+002	-1.47272620693967e+000,4.28678819340030e-001	-1.99962331934479e+000,2.74448432697545e-002
8.12830516164092e+002	-1.46301251405103e+000,4.28036816386595e-001	-1.99960557043347e+000,2.80838665139939e-002
8.31763771102664e+002	-1.45333882352949e+000,4.27177170352135e-001	-1.99958698537943e+000,2.87377566983791e-002
8.51138038202369e+002	-1.44371506978212e+000,4.26102520380458e-001	-1.99956752480906e+000,2.94068588443107e-002
8.70963589956073e+002	-1.43415097921377e+000,4.24816057693624e-001	-1.99954714749625e+000,3.00915259187178e-002
8.91250938133738e+002	-1.42465603207948e+000,4.23321506101455e-001	-1.99952581027541e+000,3.07921190126306e-002
9.12010839355902e+002	-1.41523942614249e+000,4.21623099221354e-001	-1.99950346795041e+000,3.15090075234472e-002
9.33254300796983e+002	-1.40591004308550e+000,4.19725555094017e-001	-1.99948007319921e+000,3.22425693409496e-002
9.54992586021428e+002	-1.39667641715868e+000,4.17634047993258e-001	-1.99945557647411e+000,3.29931910371203e-002
9.77237220955802e+002	-1.38754670716283e+000,4.15354178312288e-001	-1.99942992589726e+000,3.37612680598093e-002
9.99999999999991e+002	-1.37852867101054e+000,4.12891940255519e-001	-1.99940306715134e+000,3.45472049303012e-002
1.02329299228075e+003	-1.36962964375938e+000,4.10253688167227e-001	-1.99937494336513e+000,3.53514154448303e-002
1.04712854805089e+003	-1.36085651880789e+000,4.07446101584578e-001	-1.99934549499368e+000,3.61743228800881e-002
1.07151930523760e+003	-1.35221573223452e+000,4.04476149315537e-001	-1.99931465969300e+000,3.70163602027663e-002
1.09647819614318e+003	-1.34371325062340e+000,4.01351053098632e-001	-1.99928237218878e+000,3.78779702831773e-002
1.12201845430195e+003	-1.33535456207641e+000,3.98078250999798e-001	-1.99924856413906e+000,3.87596061129883e-002
1.14815362149687e+003	-1.32714467038902e+000,3.94665360891253e-001	-1.99921316399051e+000,3.96617310271040e-002
1.17489755493952e+003	-1.31908809238980e+000,3.91120144374302e-001	-1.99917609682800e+000,4.05848189297301e-002
1.20226443461740e+003	-1.31118885815401e+000,3.87450471321389e-001	-1.99913728421712e+000,4.15293545246426e-002
1.23026877081237e+003	-1.30345051423148e+000,3.83664285480115e-001	-1.99909664403946e+000,4.24958335496883e-002
1.25892541179416e+003	-1.29587612927486e+000,3.79769571088918e-001	-1.99905409032018e+000,4.34847630155323e-002
1.28824955169312e+003	-1.28846830228156e+000,3.75774320968158e-001	-1.99900953304757e+000,4.44966614486657e-002
1.31825673855640e+003	-1.28122917313320e+000,3.71686506190898e-001	-1.99896287798426e+000,4.55320591386823e-002
1.34896288259164e+003	-1.27416043492324e+000,3.67514047299372e-001	-1.99891402646964e+000,4.65914983898218e-002
1.38038426460287e+003	-1.26726334846781e+000,3.63264787573821e-001	-1.99886287521316e+000,4.76755337767760e-002
1.41253754462274e+003	-1.26053875800477e+000,3.58946467968281e-001	-1.99880931607800e+000,4.87847324047426e-002
1.44543977074591e+003	-1.25398710862117e+000,3.54566704254757e-001	-1.99875323585478e+000,4.99196741737043e-002
1.47910838816819e+003	-1.24760846451211e+000,3.50132966002677e-001	-1.99869451602479e+000,5.10809520469023e-002
1.51356124843619e+003	-1.24140252839436e+000,3.45652557743233e-001	-1.99863303251225e+000,5.22691723234642e-002
1.54881661891247e+003	-1.23536866149343e+000,3.41132602089126e-001	-1.99856865542522e+000,5.34849549151314e-002
1.58489319246110e+003	-1.22950590419832e+000,3.36580024961660e-001	-1.99850124878442e+000,5.47289336270260e-002
1.62181009735891e+003	-1.22381299679243e+000,3.32001542648705e-001	-1.99843067023974e+000,5.60017564423789e-002
1.65958690743754e+003	-1.21828840063894e+000,3.27403650961355e-001	-1.99835677077353e+000,5.73040858111303e-002
1.69824365246173e+003	-1.21293031920424e+000,3.22792616152909e-001	-1.99827939439041e+000,5.86365989422971e-002
1.73780082874936e+003	-1.20773671887129e+000,3.18174467581004e-001	-1.99819837779271e+000,5.99999880999877e-002
1.77827941003891e+003	-1.20270534960241e+000,3.13554992132883e-001	-1.99811355004114e+000,6.13949609029254e-002
1.81970085860997e+003	-1.19783376519550e+000,3.08939730235001e-001	-1.99802473219984e+000,6.28222406273233e-002
1.86208713666285e+003	-1.19311934285130e+000,3.04333973250477e-001	-1.99793173696526e+000,6.42825665129346e-002
1.90546071796323e+003	-1.18855930238130e+000,2.99742762389245e-001	-1.99783436827810e+000,6.57766940720786e-002
1.94984459975803e+003	-1.18415072466269e+000,2.95170888845282e-001	-1.99773242091748e+000,6.73053954014203e-002
1.99526231496886e+003	-1.17989056920921e+000,2.90622895022342e-001	-1.99762568007680e+000,6.88694594962547e-002
2.04173794466951e+003	-1.17577569123929e+000,2.86103076967032e-001	-1.99751392092016e+000,7.04696925670218e-002
2.08929613085402e+003	-1.17180285772146e+000,2.81615487648122e-001	-1.99739690811880e+000,7.21069183577465e-002
2.13796208950221e+003	-1.16796876251171e+000,2.77163941059620e-001	-1.99727439536651e+000,7.37819784660672e-002
2.18776162394953e+003	-1.16427004094797e+000,2.72752017237280e-001	-1.99714612487311e+000,7.54957326644813e-002
2.23872113856832e+003	-1.16070328314755e+000,2.68383067719291e-001	-1.99701182683519e+000,7.72490592224025e-002
2.29086765276775e+003	-1.15726504677510e+000,2.64060221744050e-001	-1.99687121888302e+000,7.90428552285798e-002
2.34422881531990e+003	-1.15395186863352e+000,2.59786392777856e-001	-1.99672400550254e+000,8.08780369133918e-002
2.39883291901947e+003	-1.15076027571691e+000,2.55564285593808e-001	-1.99656987743168e+000,8.27555399704804e-002
2.45470891568501e+003	-1.14768679512452e+000,2.51396403531526e-001	-1.99640851102952e+000,8.46763198771401e-002
2.51188643150955e+003	-1.14472796335530e+000,2.47285056103178e-001	-1.99623956761751e+000,8.66413522128284e-002
2.57039578276884e+003	-1.14188033462329e+000,2.43232366703560e-001	-1.99606269279140e+000,8.86516329751044e-002
2.63026799189535e+003	-1.13914048857963e+000,2.39240280526673e-001	-1.99587751570264e+000,9.07081788922450e-002
2.69153480392689e+003	-1.13650503722415e+000,2.35310572523277e-001	-1.99568364830820e+000,9.28120277317217e-002
2.75422870333814e+003	-1.13397063102646e+000,2.31444855347666e-001	-1.99548068458731e+000,9.49642386036548e-002
2.81838293126442e+003	-1.13153396451214e+000,2.27644587345252e-001	-1.99526819972390e+000,9.71658922582843e-002
2.88403150312658e+003	-1.12919178112371e+000,2.23911080446367e-001	-1.99504574925330e+000,9.94180913764236e-002
2.95120922666635e+003	-1.12694087753374e+000,2.20245507991469e-001	-1.99481286817193e+000,1.01721960851773e-001
3.01995172040198e+003	-1.12477810730042e+000,2.16648912398659e-001	-1.99456907000831e+000,1.04078648063882e-001
3.09029543251356e+003	-1.12270038410342e+000,2.13122212731493e-001	-1.99431384585406e+000,1.06489323140456e-001
3.16227766016835e+003	-1.12070468442409e+000,2.09666212073694e-001	-1.99404666335331e+000,1.08955179207597e-001
3.23593656929625e+003	-1.11878804976926e+000,2.06281604720434e-001	-1.99376696564890e+000,1.11477432626459e-001
3.31131121482588e+003	-1.11694758851555e+000,2.02968983187069e-001	-1.99347417028381e+000,1.14057323214689e-001
3.38844156139199e+003	-1.11518047725219e+000,1.99728844963597e-001	-1.99316766805614e+000,1.16696114450888e-001
3.46736850452528e+003	-1.11348396179183e+000,1.96561599060811e-001	-1.99284682182594e+000,1.19395093660209e-001
3.54813389233572e+003	-1.11185535804344e+000,1.93467572396864e-001	-1.99251096527223e+000,1.22155572179056e-001
3.63078054770097e+003	-1.11029205222054e+000,1.90447015818143e-001	-1.99215940159835e+000,1.24978885496714e-001
3.71535229097168e+003	-1.10879150109364e+000,1.87500109999449e-001	-1.99179140218402e+000,1.27866393371555e-001
3.80189396320557e+003	-1.10735123183253e+000,1.84626971047674e-001	-1.99140620518213e+000,1.30819479919335e-001
3.89045144994276e+003	-1.10596884156277e+000,1.81827655848929e-001	-1.99100301405858e+000,1.33839553670874e-001
3.98107170553493e+003	-1.10464199698652e+000,1.79102167267623e-001	-1.99058099607325e+000,1.36928047596263e-001
4.07380277804108e+003	-1.10336843339579e+000,1.76450458970387e-001	-1.99013928070037e+000,1.40086419092511e-001
4.16869383470331e+003	-1.10214595395448e+000,1.73872440163100e-001	-1.98967695798622e+000,1.43316149931347e-001
4.26579518801588e+003	-1.10097242854816e+000,1.71367980004845e-001	-1.98919307684263e+000,1.46618746163658e-001
4.36515832240161e+003	-1.09984579262829e+000,1.68936911842491e-001	-1.98868664327419e+000,1.49995737976819e-001
4.46683592150958e+003	-1.09876404589980e+000,1.66579037214393e-001	-1.98815661853748e+000,1.53448679500906e-001
4.57088189614870e+003	-1.09772525087901e+000,1.64294129635683e-001	-1.98760191723059e+000,1.56979148559518e-001
4.67735141287193e+003	-1.09672753148331e+000,1.62081938217018e-001	-1.98702140531110e+000,1.60588746360670e-001
4.78630092322633e+003	-1.09576907142982e+000,1.59942191049525e-001	-1.98641389804102e+000,1.64279097122907e-001
4.89778819368441e+003	-1.09484811262777e+000,1.57874598419315e-001	-1.98577815785685e+000,1.68051847631480e-001
5.01187233627267e+003	-1.09396295348367e+000,1.55878855828548e-001	-1.98511289216356e+000,1.71908666719120e-001
5.12861383991359e+003	-1.09311194727858e+000,1.53954646875749e-001	-1.98441675105088e+000,1.75851244665576e-001
5.24807460249767e+003	-1.09229350026427e+000,1.52101645898091e-001	-1.98368832493073e+000,1.79881292509746e-001
5.37031796370247e+003	-1.09150607006717e+000,1.50319520548385e-001	-1.98292614209468e+000,1.84000541267848e-001
5.49540873857618e+003	-1.09074816375463e+000,1.48607934130433e-001	-1.98212866619051e+000,1.88210741050688e-001
5.62341325190343e+003	-1.09001833615403e+000,1.46966547862730e-001	-1.98129429361707e+000,1.92513660072674e-001
5.75439937337150e+003	-1.08931518793205e+000,1.45395022939374e-001	-1.98042135083708e+000,1.96911083544813e-001
5.88843655355582e+003	-1.08863736387211e+000,1.43893022515606e-001	-1.97950809160752e+000,2.01404812443465e-001
6.02559586074351e+003	-1.08798355099852e+000,1.42460213524803e-001	-1.97855269412773e+000,2.05996662146189e-001
6.16595001861475e+003	-1.08735247679049e+000,1.41096268401020e-001	-1.97755325810557e+000,2.10688460925558e-001
6.30957344480186e+003	-1.08674290738378e+000,1.39800866683778e-001	-1.97650780174261e+000,2.15482048291300e-001
6.45654229034648e+003	-1.08615364576750e+000,1.38573696510736e-001	-1.97541425863926e+000,2.20379273170656e-001
6.60693448007588e+003	-1.08558353004700e+000,1.37414456026560e-001	-1.97427047462182e+000,2.25381991916323e-001
6.76082975391974e+003	-1.08503143158830e+000,1.36322854658432e-001	-1.97307420449354e+000,2.30492066130835e-001
6.91830970918928e+003	-1.08449625337769e+000,1.35298614355921e-001	-1.97182310871246e+000,2.35711360295700e-001
7.07945784384129e+003	-1.08397692818446e+000,1.34341470690099e-001	-1.97051474999959e+000,2.41041739193082e-001
7.24435960074981e+003	-1.08347241690166e+000,1.33451173912012e-001	-1.96914658988156e+000,2.46485065107295e-001
7.41310241300908e+003	-1.08298170682287e+000,1.32627489915913e-001	-1.96771598517263e+000,2.52043194792811e-001
7.58577575029174e+003	-1.08250380996496e+000,1.31870201137515e-001	-1.96622018440207e+000,2.57717976194985e-001
7.76247116628682e+003	-1.08203776142262e+000,1.31179107386407e-001	-1.96465632419346e+000,2.63511244909152e-001
7.94328234724272e+003	-1.08158261766726e+000,1.30554026597555e-001	-1.96302142560392e+000,2.69424820363280e-001
8.12830516164089e+003	-1.08113745491476e+000,1.29994795534892e-001	-1.96131239043212e+000,2.75460501708832e-001
8.31763771102661e+003	-1.08070136754802e+000,1.29501270444809e-001	-1.95952599750517e+000,2.81620063404075e-001
8.51138038202366e+003	-1.08027346649757e+000,1.29073327642508e-001	-1.95765889895605e+000,2.87905250473631e-001
8.70963589956070e+003	-1.07985287759732e+000,1.28710864038034e-001	-1.95570761650443e+000,2.94317773427681e-001
8.91250938133734e+003	-1.07943874011973e+000,1.28413797647619e-001	-1.95366853775528e+000,3.00859302823936e-001
9.12010839355898e+003	-1.07903020503073e+000,1.28182067993898e-001	-1.95153791253166e+000,3.07531463455193e-001
9.33254300796979e+003	-1.07862643365499e+000,1.28015636552071e-001	-1.94931184925940e+000,3.14335828145154e-001
9.54992586021424e+003	-1.07822659589892e+000,1.27914487045416e-001	-1.94698631142376e+000,3.21273911135050e-001
9.77237220955798e+003	-1.07782986888708e+000,1.27878625796749e-001	-1.94455711411993e+000,3.28347161043669e-001
9.99999999999987e+003	-1.07743543530438e+000,1.27908081965563e-001	-1.94201992072142e+000,3.35556953383485e-001
1.02329299228074e+004	-1.07704248192160e+000,1.28002907789660e-001	-1.93937023969307e+000,3.42904582615895e-001
1.04712854805089e+004	-1.07665019809708e+000,1.28163178780546e-001	-1.93660342157727e+000,3.50391253728963e-001
1.07151930523759e+004	-1.07625777415345e+000,1.28388993851354e-001	-1.93371465618517e+000,3.58018073321733e-001
1.09647819614317e+004	-1.07586439990342e+000,1.28680475442669e-001	-1.93069897002709e+000,3.65786040179930e-001
1.12201845430195e+004	-1.07546926310767e+000,1.29037769593591e-001	-1.92755122401914e+000,3.73696035328970e-001
1.14815362149687e+004	-1.07507154796788e+000,1.29461045988570e-001	-1.92426611150635e+000,3.81748811551433e-001
1.17489755493951e+004	-1.07467043349560e+000,1.29950497934650e-001	-1.92083815664534e+000,3.89944982357772e-001
1.20226443461740e+004	-1.07426509206115e+000,1.30506342347504e-001	-1.91726171319312e+000,3.98285010400879e-001
1.23026877081237e+004	-1.07385468776204e+000,1.31128819657419e-001	-1.91353096375149e+000,4.06769195327369e-001
1.25892541179415e+004	-1.07343837489745e+000,1.31818193704916e-001	-1.90963991952038e+000,4.15397661061004e-001
1.28824955169312e+004	-1.07301529624370e+000,1.32574751550151e-001	-1.90558242061630e+000,4.24170342516692e-001
1.31825673855639e+004	-1.07258458171660e+000,1.33398803337299e-001	-1.90135213701588e+000,4.33086971746899e-001
1.34896288259164e+004	-1.07214534644064e+000,1.34290681978718e-001	-1.89694257018783e+000,4.42147063526209e-001
1.38038426460287e+004	-1.07169668938392e+000,1.35250742932237e-001	-1.89234705547966e+000,4.51349900384147e-001
1.41253754462274e+004	-1.07123769147807e+000,1.36279363813489e-001	-1.88755876532926e+000,4.60694517101303e-001
1.44543977074591e+004	-1.07076741411126e+000,1.37376944055764e-001	-1.88257071337400e+000,4.70179684689279e-001
1.47910838816819e+004	-1.07028489728681e+000,1.38543904440114e-001	-1.87737575953328e+000,4.79803893881033e-001
1.51356124843619e+004	-1.06978915799149e+000,1.39780686629093e-001	-1.87196661614278e+000,4.89565338164894e-001
1.54881661891246e+004	-1.06927918839163e+000,1.41087752609684e-001	-1.86633585522111e+000,4.99461896402832e-001
1.58489319246109e+004	-1.06875395406473e+000,1.42465584087791e-001	-1.86047591695118e+000,5.09491115081533e-001
1.62181009735891e+004	-1.06821239220360e+000,1.43914681820802e-001	-1.85437911946018e+000,5.19650190253454e-001
1.65958690743754e+004	-1.06765340974564e+000,1.45435564871425e-001	-1.84803766998237e+000,5.29935949234321e-001
1.69824365246172e+004	-1.06707588156801e+000,1.47028769811356e-001	-1.84144367748926e+000,5.40344832133472e-001
1.73780082874935e+004	-1.06647864846066e+000,1.48694849802194e-001	-1.83458916687063e+000,5.50872873303987e-001
1.77827941003890e+004	-1.06586051542684e+000,1.50434373689330e-001	-1.82746609474804e+000,5.61515682810755e-001
1.81970085860996e+004	-1.06522024947363e+000,1.52247924880602e-001	-1.82006636699985e+000,5.72268428026276e-001
1.86208713666284e+004	-1.06455657776647e+000,1.54136100241940e-001	-1.81238185807240e+000,5.83125815476247e-001
1.90546071796322e+004	-1.06386818562584e+000,1.56099508862329e-001	-1.80440443214679e+000,5.94082073069536e-001
1.94984459975802e+004	-1.06315371437709e+000,1.58138770681621e-001	-1.79612596622389e+000,6.05130932860052e-001
1.99526231496885e+004	-1.06241175938320e+000,1.60254515072750e-001	-1.78753837518156e+000,6.16265614501080e-001
2.04173794466950e+004	-1.06164086789592e+000,1.62447379263476e-001	-1.77863363884819e+000,6.27478809565727e-001
2.08929613085401e+004	-1.06083953691598e+000,1.64718006645765e-001	-1.76940383112458e+000,6.38762666920053e-001
2.13796208950220e+004	-1.06000621109119e+000,1.67067044972100e-001	-1.75984115117214e+000,6.50108779348038e-001
2.18776162394952e+004	-1.05913928052872e+000,1.69495144403767e-001	-1.74993795666985e+000,6.61508171639514e-001
2.23872113856831e+004	-1.05823707857951e+000,1.72002955404190e-001	-1.73968679912400e+000,6.72951290363347e-001
2.29086765276774e+004	-1.05729787970868e+000,1.74591126512423e-001	-1.72908046119492e+000,6.84427995558194e-001
2.34422881531989e+004	-1.05631989727582e+000,1.77260301935033e-001	-1.71811199598242e+000,6.95927554581754e-001
2.39883291901946e+004	-1.05530128127779e+000,1.80011118953840e-001	-1.70677476818746e+000,7.07438638366301e-001
2.45470891568500e+004	-1.05424011626497e+000,1.82844205214270e-001	-1.69506249704086e+000,7.18949320333031e-001
2.51188643150954e+004	-1.05313441902477e+000,1.85760175745158e-001	-1.68296930086188e+000,7.30447078220070e-001
2.57039578276883e+004	-1.05198213650678e+000,1.88759629862420e-001	-1.67048974307890e+000,7.41918799078437e-001
2.63026799189534e+004	-1.05078114366235e+000,1.91843147823827e-001	-1.65761887951313e+000,7.53350787686518e-001
2.69153480392688e+004	-1.04952924128496e+000,1.95011287260975e-001	-1.64435230669311e+000,7.64728778626299e-001
2.75422870333813e+004	-1.04822415408743e+000,1.98264579457433e-001	-1.63068621093407e+000,7.76037952253384e-001
2.81838293126441e+004	-1.04686352855177e+000,2.01603525288753e-001	-1.61661741788190e+000,7.87262954777280e-001
2.88403150312656e+004	-1.04544493113877e+000,2.05028591021417e-001	-1.60214344218719e+000,7.98387922648484e-001
2.95120922666634e+004	-1.04396584634184e+000,2.08540203775682e-001	-1.58726253694118e+000,8.09396511424044e-001
3.01995172040197e+004	-1.04242367504447e+000,2.12138746805929e-001	-1.57197374247308e+000,8.20271929253551e-001
3.09029543251354e+004	-1.04081573288921e+000,2.15824554465497e-001	-1.55627693407758e+000,8.30996975092717e-001
3.16227766016833e+004	-1.03913924877739e+000,2.19597906893935e-001	-1.54017286821359e+000,8.41554081711864e-001
3.23593656929623e+004	-1.03739136358314e+000,2.23459024442665e-001	-1.52366322669074e+000,8.51925363521853e-001
3.31131121482586e+004	-1.03556912905879e+000,2.27408061817757e-001	-1.50675065833998e+000,8.62092669190499e-001
3.38844156139197e+004	-1.03366950680488e+000,2.31445101856179e-001	-1.48943881764947e+000,8.72037638968576e-001
3.46736850452526e+004	-1.03168936770451e+000,2.35570149114623e-001	-1.47173239983751e+000,8.81741766586764e-001
3.54813389233570e+004	-1.02962549139400e+000,2.39783123044790e-001	-1.45363717183153e+000,8.91186465523737e-001
3.63078054770096e+004	-1.02747456619487e+000,2.44083850947306e-001	-1.43515999862686e+000,9.00353139382027e-001
3.71535229097167e+004	-1.02523318920455e+000,2.48472060546524e-001	-1.41630886451123e+000,9.09223256042963e-001
3.80189396320555e+004	-1.02289786684592e+000,2.52947372294059e-001	-1.39709288866217e+000,9.17778425206177e-001
3.89045144994275e+004	-1.02046501584688e+000,2.57509291416240e-001	-1.37752233465400e+000,9.26000478853758e-001
3.98107170553491e+004	-1.01793096443593e+000,2.62157199546505e-001	-1.35760861345010e+000,9.33871554115605e-001
4.07380277804107e+004	-1.01529195422458e+000,2.66890346186956e-001	-1.33736427950387e+000,9.41374177952017e-001
4.16869383470329e+004	-1.01254414248153e+000,2.71707839843053e-001	-1.31680301964870e+000,9.48491353013545e-001
4.26579518801586e+004	-1.00968360491721e+000,2.76608638879574e-001	-1.29593963452255e+000,9.55206643987916e-001
4.36515832240159e+004	-1.00670633917491e+000,2.81591542201136e-001	-1.27479001234594e+000,9.61504263700852e-001
4.46683592150956e+004	-1.00360826880092e+000,2.86655179632950e-001	-1.25337109495244e+000,9.67369158203114e-001
4.57088189614868e+004	-1.00038524798254e+000,2.91798002161101e-001	-1.23170083605720e+000,9.72787090051259e-001
4.67735141287191e+004	-9.97033066987771e-001,2.97018272011413e-001	-1.20979815183992e+000,9.77744718975537e-001
4.78630092322631e+004	-9.93547458367503e-001,3.02314052596578e-001	-1.18768286401307e+000,9.82229679125942e-001
4.89778819368439e+004	-9.89924103917342e-001,3.07683198362896e-001	-1.16537563564200e+000,9.86230652097167e-001
5.01187233627264e+004	-9.86158642611083e-001,3.13123344670258e-001	-1.14289790007958e+000,9.89737434955780e-001
5.12861383991357e+004	-9.82246679305613e-001,3.18631897627335e-001	-1.12027178347151e+000,9.92741002528143e-001
5.24807460249764e+004	-9.78183794437839e-001,3.24206024038068e-001	-1.09752002137868e+000,9.95233563255532e-001
5.37031796370244e+004	-9.73965554733768e-001,3.29842641512832e-001	-1.07466587014692e+000,9.97208607982905e-001
5.49540873857616e+004	-9.69587524918490e-001,3.35538408825591e-001	-1.05173301373131e+000,9.98660951119186e-001
5.62341325190340e+004	-9.65045280411527e-001,3.41289716497910e-001	-1.02874546674956e+000,9.99586763688550e-001
5.75439937337148e+004	-9.60334421192200e-001,3.47092677875269e-001	-1.00572747459562e+000,9.99983597882864e-001
5.88843655355580e+004	-9.55450586759471e-001,3.52943120683683e-001	-9.82703411489399e-001,9.99850402823290e-001
6.02559586074348e+004	-9.50389472133509e-001,3.58836579121578e-001	-9.59697677370075e-001,9.99187531342657e-001
6.16595001861472e+004	-9.45146845009170e-001,3.64768286688673e-001	-9.36734594558072e-001,9.97996737707227e-001
6.30957344480183e+004	-9.39718564127387e-001,3.70733169905937e-001	-9.13838305114625e-001,9.96281166305215e-001
6.45654229034645e+004	-9.34100598622861e-001,3.76725842873682e-001	-8.91032669816868e-001,9.94045331437536e-001
6.60693448007586e+004	-9.28289048530248e-001,3.82740602962419e-001	-8.68341169641743e-001,9.91295088451817e-001
6.76082975391971e+004	-9.22280166392011e-001,3.88771427732592e-001	-8.45786810613683e-001,9.88037596561639e-001
6.91830970918925e+004	-9.16070379730954e-001,3.94811973093679e-001	-8.23392032820252e-001,9.84281273787446e-001
7.07945784384127e+004	-9.09656314661869e-001,4.00855573086422e-001	-8.01178624337607e-001,9.80035744541858e-001
7.24435960074979e+004	-9.03034820163044e-001,4.06895241110044e-001	-7.79167640735428e-001,9.75311780458763e-001
7.41310241300906e+004	-8.96202993330625e-001,4.12923673097687e-001	-7.57379330750283e-001,9.70121235131372e-001
7.58577575029172e+004	-8.89158205093656e-001,4.18933252379360e-001	-7.35833068629057e-001,9.64476973478403e-001
