Freq.	V(vout1)	V(vout2)
3.01995172040196e+005	-9.73045301513344e-002,4.15478171886046e-001	-7.08501602428818e-002,3.69703361195596e-001
3.09029543251354e+005	-9.28574227668567e-002,4.07111013865715e-001	-6.77694287343202e-002,3.61864839405080e-001
3.16227766016832e+005	-8.85880125014724e-002,3.98866436821503e-001	-6.48181537920531e-002,3.54167918540197e-001
3.23593656929623e+005	-8.44901194216600e-002,3.90745618163586e-001	-6.19912798132309e-002,3.46611657123039e-001
3.31131121482585e+005	-8.05577010001776e-002,3.82749498039365e-001	-5.92839156737310e-002,3.39195000980044e-001
3.38844156139197e+005	-7.67848560667601e-002,3.74878793570443e-001	-5.66913322911617e-002,3.31916792924637e-001
3.46736850452526e+005	-7.31658279526326e-002,3.67134012621088e-001	-5.42089599305887e-002,3.24775781924116e-001
3.54813389233569e+005	-6.96950068749842e-002,3.59515467122986e-001	-5.18323852886559e-002,3.17770631765429e-001
3.63078054770095e+005	-6.63669316424237e-002,3.52023285909757e-001	-4.95573483889763e-002,3.10899929235448e-001
3.71535229097166e+005	-6.31762907312529e-002,3.44657427065412e-001	-4.73797393189977e-002,3.04162191832021e-001
3.80189396320555e+005	-6.01179227857959e-002,3.37417689777425e-001	-4.52955948360182e-002,2.97555875022638e-001
3.89045144994274e+005	-5.71868166122193e-002,3.30303725694421e-001	-4.33010948676317e-002,2.91079379067855e-001
3.98107170553490e+005	-5.43781106923220e-002,3.23315049777119e-001	-4.13925589296190e-002,2.84731055426864e-001
4.07380277804106e+005	-5.16870922940446e-002,3.16451050659574e-001	-3.95664424821834e-002,2.78509212762650e-001
4.16869383470328e+005	-4.91091961892561e-002,3.09711000523953e-001	-3.78193332434338e-002,2.72412122564121e-001
4.26579518801585e+005	-4.66400030627084e-002,3.03094064478606e-001	-3.61479474771593e-002,2.66438024402500e-001
4.36515832240158e+005	-4.42752376057909e-002,2.96599309479313e-001	-3.45491262702047e-002,2.60585130838992e-001
4.46683592150955e+005	-4.20107663699508e-002,2.90225712775653e-001	-3.30198318131422e-002,2.54851632000496e-001
4.57088189614867e+005	-3.98425953854607e-002,2.83972169910148e-001	-3.15571436964420e-002,2.49235699839742e-001
4.67735141287190e+005	-3.77668675980607e-002,2.77837502280120e-001	-3.01582552329534e-002,2.43735492095860e-001
4.78630092322630e+005	-3.57798601355979e-002,2.71820464274010e-001	-2.88204698162400e-002,2.38349155970923e-001
4.89778819368438e+005	-3.38779814392461e-002,2.65919749999887e-001	-2.75411973231260e-002,2.33074831537557e-001
5.01187233627263e+005	-3.20577682853430e-002,2.60133999609503e-001	-2.63179505677367e-002,2.27910654892191e-001
5.12861383991356e+005	-3.03158827098976e-002,2.54461805258856e-001	-2.51483418133244e-002,2.22854761068030e-001
5.24807460249763e+005	-2.86491088673932e-002,2.48901716685585e-001	-2.40300793472605e-002,2.17905286721285e-001
5.37031796370243e+005	-2.70543498356756e-002,2.43452246449982e-001	-2.29609641237562e-002,2.13060372603682e-001
5.49540873857615e+005	-2.55286243846754e-002,2.38111874834218e-001	-2.19388864781127e-002,2.08318165833722e-001
5.62341325190339e+005	-2.40690637206263e-002,2.32879054422931e-001	-2.09618229156300e-002,2.03676821978628e-001
5.75439937337147e+005	-2.26729082286598e-002,2.27752214385186e-001	-2.00278329776747e-002,1.99134506958407e-001
5.88843655355579e+005	-2.13375042124308e-002,2.22729764457325e-001	-1.91350561868581e-002,1.94689398782887e-001
6.02559586074347e+005	-2.00603006505971e-002,2.17810098657124e-001	-1.82817090727695e-002,1.90339689132134e-001
6.16595001861471e+005	-1.88388459819041e-002,2.12991598735378e-001	-1.74660822792583e-002,1.86083584790091e-001
6.30957344480182e+005	-1.76707849135410e-002,2.08272637374747e-001	-1.66865377538591e-002,1.81919308940825e-001
6.45654229034644e+005	-1.65538552744492e-002,2.03651581162573e-001	-1.59415060195891e-002,1.77845102336291e-001
6.60693448007584e+005	-1.54858849142917e-002,1.99126793334893e-001	-1.52294835290354e-002,1.73859224344035e-001
6.76082975391970e+005	-1.44647886515545e-002,1.94696636311211e-001	-1.45490301003588e-002,1.69959953882838e-001
6.91830970918924e+005	-1.34885652777134e-002,1.90359474034499e-001	-1.38987664346013e-002,1.66145590253846e-001
7.07945784384125e+005	-1.25552946233986e-002,1.86113674123370e-001	-1.32773717134592e-002,1.62414453874343e-001
