Freq.	V(vout1)	V(vout2)
2.75422870333815e+002	-1.48793907385498e+000,1.03381245280980e-002	-1.99995470551935e+000,9.51771557191097e-003
2.81838293126443e+002	-1.48792690625827e+000,1.03724265820008e-002	-1.99995257090687e+000,9.73940125208764e-003
2.88403150312659e+002	-1.48791518441903e+000,1.04121743308210e-002	-1.99995033569808e+000,9.96624991167039e-003
2.95120922666637e+002	-1.48790388383990e+000,1.04573923713700e-002	-1.99994799515250e+000,1.01983817587320e-002
3.01995172040200e+002	-1.48789298083151e+000,1.05081079635314e-002	-1.99994554430628e+000,1.04359197975488e-002
3.09029543251357e+002	-1.48788245265566e+000,1.05643510618537e-002	-1.99994297796167e+000,1.06789898934609e-002
3.16227766016836e+002	-1.48787227726298e+000,1.06261543434082e-002	-1.99994029067603e+000,1.09277208392235e-002
3.23593656929626e+002	-1.48786243328823e+000,1.06935532385833e-002	-1.99993747675025e+000,1.11822444228830e-002
3.31131121482589e+002	-1.48785290013789e+000,1.07665859644292e-002	-1.99993453021673e+000,1.14426954972120e-002
3.38844156139200e+002	-1.48784365775700e+000,1.08452935536641e-002	-1.99993144482667e+000,1.17092120507371e-002
3.46736850452529e+002	-1.48783468679483e+000,1.09297198897272e-002	-1.99992821403686e+000,1.19819352803966e-002
3.54813389233573e+002	-1.48782596834968e+000,1.10199117383088e-002	-1.99992483099580e+000,1.22610096658623e-002
3.63078054770099e+002	-1.48781748419389e+000,1.11159187839417e-002	-1.99992128852919e+000,1.25465830455632e-002
3.71535229097170e+002	-1.48780921637706e+000,1.12177936605306e-002	-1.99991757912473e+000,1.28388066944485e-002
3.80189396320558e+002	-1.48780114751225e+000,1.13255919922264e-002	-1.99991369491617e+000,1.31378354035290e-002
3.89045144994278e+002	-1.48779326068556e+000,1.14393724294178e-002	-1.99990962766667e+000,1.34438275612333e-002
3.98107170553494e+002	-1.48778553920179e+000,1.15591966832816e-002	-1.99990536875134e+000,1.37569452366222e-002
4.07380277804110e+002	-1.48777796684874e+000,1.16851295704569e-002	-1.99990090913896e+000,1.40773542644986e-002
4.16869383470332e+002	-1.48777052764303e+000,1.18172390490215e-002	-1.99989623937283e+000,1.44052243324557e-002
4.26579518801589e+002	-1.48776320585946e+000,1.19555962617544e-002	-1.99989134955078e+000,1.47407290699051e-002
4.36515832240163e+002	-1.48775598609149e+000,1.21002755803618e-002	-1.99988622930415e+000,1.50840461391280e-002
4.46683592150960e+002	-1.48774885305796e+000,1.22513546469033e-002	-1.99988086777583e+000,1.54353573283916e-002
4.57088189614872e+002	-1.48774179174342e+000,1.24089144222218e-002	-1.99987525359727e+000,1.57948486471766e-002
4.67735141287195e+002	-1.48773478722903e+000,1.25730392308678e-002	-1.99986937486442e+000,1.61627104235595e-002
4.78630092322635e+002	-1.48772782467476e+000,1.27438168095551e-002	-1.99986321911246e+000,1.65391374037961e-002
4.89778819368443e+002	-1.48772088932899e+000,1.29213383577780e-002	-1.99985677328947e+000,1.69243288541526e-002
5.01187233627268e+002	-1.48771396665530e+000,1.31056985914025e-002	-1.99985002372874e+000,1.73184886650307e-002
5.12861383991361e+002	-1.48770704192985e+000,1.32969957906117e-002	-1.99984295611984e+000,1.77218254574360e-002
5.24807460249769e+002	-1.48770010048204e+000,1.34953318581271e-002	-1.99983555547833e+000,1.81345526918374e-002
5.37031796370249e+002	-1.48769312768383e+000,1.37008123750471e-002	-1.99982780611405e+000,1.85568887794667e-002
5.49540873857620e+002	-1.48768610878026e+000,1.39135466593000e-002	-1.99981969159784e+000,1.89890571961090e-002
5.62341325190345e+002	-1.48767902884159e+000,1.41336478216528e-002	-1.99981119472685e+000,1.94312865984351e-002
5.75439937337152e+002	-1.48767187296962e+000,1.43612328334936e-002	-1.99980229748805e+000,1.98838109429257e-002
5.88843655355584e+002	-1.48766462596042e+000,1.45964225842395e-002	-1.99979298102016e+000,2.03468696074409e-002
6.02559586074353e+002	-1.48765727246362e+000,1.48393419495381e-002	-1.99978322557370e+000,2.08207075154871e-002
6.16595001861477e+002	-1.48764979695263e+000,1.50901198581431e-002	-1.99977301046923e+000,2.13055752632347e-002
6.30957344480188e+002	-1.48764218355430e+000,1.53488893599576e-002	-1.99976231405356e+000,2.18017292493404e-002
6.45654229034650e+002	-1.48763441614763e+000,1.56157876974472e-002	-1.99975111365400e+000,2.23094318076277e-002
6.60693448007591e+002	-1.48762647826614e+000,1.58909563779952e-002	-1.99973938553035e+000,2.28289513426821e-002
6.76082975391976e+002	-1.48761835311371e+000,1.61745412508834e-002	-1.99972710482469e+000,2.33605624684141e-002
6.91830970918931e+002	-1.48761002347459e+000,1.64666925816930e-002	-1.99971424550888e+000,2.39045461496477e-002
7.07945784384132e+002	-1.48760147168383e+000,1.67675651330084e-002	-1.99970078032943e+000,2.44611898467885e-002
7.24435960074984e+002	-1.48759267966790e+000,1.70773182465447e-002	-1.99968668074999e+000,2.50307876636295e-002
7.41310241300911e+002	-1.48758362876132e+000,1.73961159246867e-002	-1.99967191689095e+000,2.56136404983489e-002
7.58577575029177e+002	-1.48757429975114e+000,1.77241269164377e-002	-1.99965645746632e+000,2.62100561977586e-002
7.76247116628685e+002	-1.48756467291944e+000,1.80615248090746e-002	-1.99964026971765e+000,2.68203497148587e-002
7.94328234724275e+002	-1.48755472784075e+000,1.84084881144801e-002	-1.99962331934479e+000,2.74448432697545e-002
8.12830516164092e+002	-1.48754444349022e+000,1.87652003647878e-002	-1.99960557043347e+000,2.80838665139939e-002
8.31763771102664e+002	-1.48753379797876e+000,1.91318502031437e-002	-1.99958698537943e+000,2.87377566983791e-002
8.51138038202369e+002	-1.48752276880628e+000,1.95086314887815e-002	-1.99956752480906e+000,2.94068588443107e-002
8.70963589956073e+002	-1.48751133264331e+000,1.98957433918483e-002	-1.99954714749625e+000,3.00915259187178e-002
8.91250938133738e+002	-1.48749946519401e+000,2.02933904955181e-002	-1.99952581027541e+000,3.07921190126306e-002
9.12010839355902e+002	-1.48748714128928e+000,2.07017829040002e-002	-1.99950346795041e+000,3.15090075234472e-002
9.33254300796983e+002	-1.48747433490056e+000,2.11211363523315e-002	-1.99948007319921e+000,3.22425693409496e-002
9.54992586021428e+002	-1.48746101880554e+000,2.15516723089085e-002	-1.99945557647411e+000,3.29931910371203e-002
9.77237220955802e+002	-1.48744716483829e+000,2.19936180980120e-002	-1.99942992589726e+000,3.37612680598093e-002
9.99999999999991e+002	-1.48743274366462e+000,2.24472070123115e-002	-1.99940306715134e+000,3.45472049303012e-002
1.02329299228075e+003	-1.48741772469448e+000,2.29126784274248e-002	-1.99937494336513e+000,3.53514154448303e-002
1.04712854805089e+003	-1.48740207612068e+000,2.33902779299605e-002	-1.99934549499368e+000,3.61743228800881e-002
1.07151930523760e+003	-1.48738576481643e+000,2.38802574389386e-002	-1.99931465969300e+000,3.70163602027663e-002
1.09647819614318e+003	-1.48736875618989e+000,2.43828753322540e-002	-1.99928237218878e+000,3.78779702831773e-002
1.12201845430195e+003	-1.48735101420880e+000,2.48983965775018e-002	-1.99924856413906e+000,3.87596061129883e-002
1.14815362149687e+003	-1.48733250134137e+000,2.54270928687142e-002	-1.99921316399051e+000,3.96617310271041e-002
1.17489755493952e+003	-1.48731317836134e+000,2.59692427570123e-002	-1.99917609682800e+000,4.05848189297301e-002
1.20226443461740e+003	-1.48729300433509e+000,2.65251317927934e-002	-1.99913728421712e+000,4.15293545246426e-002
1.23026877081237e+003	-1.48727193657420e+000,2.70950526689058e-002	-1.99909664403946e+000,4.24958335496883e-002
1.25892541179416e+003	-1.48724993042035e+000,2.76793053626553e-002	-1.99905409032018e+000,4.34847630155323e-002
1.28824955169312e+003	-1.48722693933578e+000,2.82781972893188e-002	-1.99900953304757e+000,4.44966614486657e-002
1.31825673855640e+003	-1.48720291461198e+000,2.88920434490264e-002	-1.99896287798426e+000,4.55320591386823e-002
1.34896288259164e+003	-1.48717780539627e+000,2.95211665849736e-002	-1.99891402646964e+000,4.65914983898218e-002
1.38038426460287e+003	-1.48715155850323e+000,3.01658973386713e-002	-1.99886287521316e+000,4.76755337767760e-002
1.41253754462274e+003	-1.48712411851529e+000,3.08265744185652e-002	-1.99880931607800e+000,4.87847324047426e-002
1.44543977074591e+003	-1.48709542722286e+000,3.15035447514210e-002	-1.99875323585478e+000,4.99196741737042e-002
1.47910838816819e+003	-1.48706542398111e+000,3.21971636629909e-002	-1.99869451602479e+000,5.10809520469023e-002
1.51356124843619e+003	-1.48703404528771e+000,3.29077950431958e-002	-1.99863303251225e+000,5.22691723234642e-002
1.54881661891247e+003	-1.48700122477617e+000,3.36358115216561e-002	-1.99856865542522e+000,5.34849549151314e-002
1.58489319246110e+003	-1.48696689301734e+000,3.43815946452027e-002	-1.99850124878442e+000,5.47289336270260e-002
1.62181009735891e+003	-1.48693097744474e+000,3.51455350615213e-002	-1.99843067023974e+000,5.60017564423789e-002
1.65958690743754e+003	-1.48689340204173e+000,3.59280326971606e-002	-1.99835677077353e+000,5.73040858111303e-002
1.69824365246173e+003	-1.48685408742978e+000,3.67294969545913e-002	-1.99827939439041e+000,5.86365989422971e-002
1.73780082874936e+003	-1.48681295041535e+000,3.75503468912740e-002	-1.99819837779271e+000,5.99999880999877e-002
1.77827941003891e+003	-1.48676990414074e+000,3.83910114293536e-002	-1.99811355004114e+000,6.13949609029254e-002
1.81970085860997e+003	-1.48672485759448e+000,3.92519295375164e-002	-1.99802473219984e+000,6.28222406273233e-002
1.86208713666285e+003	-1.48667771558266e+000,4.01335504415423e-002	-1.99793173696526e+000,6.42825665129345e-002
1.90546071796323e+003	-1.48662837856298e+000,4.10363338255327e-002	-1.99783436827810e+000,6.57766940720787e-002
1.94984459975803e+003	-1.48657674226206e+000,4.19607500346418e-002	-1.99773242091748e+000,6.73053954014203e-002
1.99526231496886e+003	-1.48652269771964e+000,4.29072802955428e-002	-1.99762568007680e+000,6.88694594962547e-002
2.04173794466951e+003	-1.48646613079223e+000,4.38764169165035e-002	-1.99751392092016e+000,7.04696925670218e-002
2.08929613085402e+003	-1.48640692209370e+000,4.48686635131018e-002	-1.99739690811880e+000,7.21069183577465e-002
2.13796208950221e+003	-1.48634494664266e+000,4.58845352178856e-002	-1.99727439536651e+000,7.37819784660672e-002
2.18776162394953e+003	-1.48628007374730e+000,4.69245589134537e-002	-1.99714612487311e+000,7.54957326644814e-002
2.23872113856832e+003	-1.48621216654985e+000,4.79892734456069e-002	-1.99701182683520e+000,7.72490592224026e-002
2.29086765276775e+003	-1.48614108183996e+000,4.90792298497401e-002	-1.99687121888302e+000,7.90428552285798e-002
2.34422881531990e+003	-1.48606666977735e+000,5.01949915874239e-002	-1.99672400550254e+000,8.08780369133918e-002
2.39883291901947e+003	-1.48598877359952e+000,5.13371347737528e-002	-1.99656987743168e+000,8.27555399704804e-002
2.45470891568501e+003	-1.48590722911832e+000,5.25062483993351e-002	-1.99640851102952e+000,8.46763198771402e-002
2.51188643150955e+003	-1.48582186461490e+000,5.37029345806195e-002	-1.99623956761751e+000,8.66413522128284e-002
2.57039578276884e+003	-1.48573250039749e+000,5.49278087844363e-002	-1.99606269279140e+000,8.86516329751044e-002
2.63026799189535e+003	-1.48563894832986e+000,5.61815000646948e-002	-1.99587751570263e+000,9.07081788922450e-002
2.69153480392689e+003	-1.48554101163457e+000,5.74646513085909e-002	-1.99568364830820e+000,9.28120277317218e-002
2.75422870333814e+003	-1.48543848433427e+000,5.87779194629740e-002	-1.99548068458731e+000,9.49642386036548e-002
2.81838293126442e+003	-1.48533115086583e+000,6.01219757784443e-002	-1.99526819972390e+000,9.71658922582843e-002
2.88403150312658e+003	-1.48521878572968e+000,6.14975060495756e-002	-1.99504574925330e+000,9.94180913764236e-002
2.95120922666635e+003	-1.48510115290679e+000,6.29052108454432e-002	-1.99481286817193e+000,1.01721960851773e-001
3.01995172040198e+003	-1.48497800542858e+000,6.43458057518135e-002	-1.99456907000831e+000,1.04078648063882e-001
3.09029543251356e+003	-1.48484908487451e+000,6.58200216004608e-002	-1.99431384585406e+000,1.06489323140456e-001
3.16227766016835e+003	-1.48471412086595e+000,6.73286047065600e-002	-1.99404666335331e+000,1.08955179207597e-001
3.23593656929625e+003	-1.48457283049471e+000,6.88723170987082e-002	-1.99376696564890e+000,1.11477432626459e-001
3.31131121482588e+003	-1.48442491771385e+000,7.04519367369709e-002	-1.99347417028381e+000,1.14057323214689e-001
3.38844156139199e+003	-1.48427007291584e+000,7.20682577515988e-002	-1.99316766805614e+000,1.16696114450888e-001
3.46736850452528e+003	-1.48410797199597e+000,7.37220906409621e-002	-1.99284682182594e+000,1.19395093660209e-001
3.54813389233572e+003	-1.48393827603131e+000,7.54142625016670e-002	-1.99251096527223e+000,1.22155572179056e-001
3.63078054770097e+003	-1.48376063032510e+000,7.71456172154385e-002	-1.99215940159835e+000,1.24978885496714e-001
3.71535229097168e+003	-1.48357466397331e+000,7.89170156737701e-002	-1.99179140218402e+000,1.27866393371555e-001
3.80189396320557e+003	-1.48337998888675e+000,8.07293359428587e-002	-1.99140620518213e+000,1.30819479919335e-001
3.89045144994276e+003	-1.48317619912281e+000,8.25834734561047e-002	-1.99100301405858e+000,1.33839553670874e-001
3.98107170553493e+003	-1.48296287010024e+000,8.44803411844694e-002	-1.99058099607325e+000,1.36928047596263e-001
4.07380277804108e+003	-1.48273955775081e+000,8.64208697916924e-002	-1.99013928070037e+000,1.40086419092511e-001
4.16869383470331e+003	-1.48250579757786e+000,8.84060077763779e-002	-1.98967695798622e+000,1.43316149931347e-001
4.26579518801588e+003	-1.48226110391999e+000,9.04367216179113e-002	-1.98919307684263e+000,1.46618746163658e-001
4.36515832240161e+003	-1.48200496874025e+000,9.25139958597656e-002	-1.98868664327419e+000,1.49995737976819e-001
4.46683592150958e+003	-1.48173686093084e+000,9.46388332443066e-002	-1.98815661853748e+000,1.53448679500906e-001
4.57088189614870e+003	-1.48145622506760e+000,9.68122547524229e-002	-1.98760191723059e+000,1.56979148559518e-001
4.67735141287193e+003	-1.48116248044157e+000,9.90352996851029e-002	-1.98702140531110e+000,1.60588746360670e-001
4.78630092322633e+003	-1.48085501993158e+000,1.01309025677110e-001	-1.98641389804102e+000,1.64279097122907e-001
4.89778819368441e+003	-1.48053320889137e+000,1.03634508717964e-001	-1.98577815785685e+000,1.68051847631480e-001
5.01187233627267e+003	-1.48019638386392e+000,1.06012843112940e-001	-1.98511289216356e+000,1.71908666719120e-001
5.12861383991359e+003	-1.47984385132272e+000,1.08445141429995e-001	-1.98441675105088e+000,1.75851244665576e-001
5.24807460249767e+003	-1.47947488655446e+000,1.10932534427585e-001	-1.98368832493073e+000,1.79881292509746e-001
5.37031796370247e+003	-1.47908873207232e+000,1.13476170913032e-001	-1.98292614209468e+000,1.84000541267848e-001
5.49540873857618e+003	-1.47868459637847e+000,1.16077217587049e-001	-1.98212866619051e+000,1.88210741050688e-001
5.62341325190343e+003	-1.47826165245366e+000,1.18736858835388e-001	-1.98129429361707e+000,1.92513660072674e-001
5.75439937337150e+003	-1.47781903624900e+000,1.21456296471464e-001	-1.98042135083708e+000,1.96911083544813e-001
5.88843655355582e+003	-1.47735584520253e+000,1.24236749452526e-001	-1.97950809160752e+000,2.01404812443465e-001
6.02559586074351e+003	-1.47687113643179e+000,1.27079453484687e-001	-1.97855269412773e+000,2.05996662146189e-001
6.16595001861475e+003	-1.47636392529754e+000,1.29985660651200e-001	-1.97755325810557e+000,2.10688460925558e-001
6.30957344480186e+003	-1.47583318350801e+000,1.32956638901925e-001	-1.97650780174261e+000,2.15482048291300e-001
6.45654229034648e+003	-1.47527783741259e+000,1.35993671532631e-001	-1.97541425863926e+000,2.20379273170656e-001
6.60693448007588e+003	-1.47469676608611e+000,1.39098056543414e-001	-1.97427047462182e+000,2.25381991916323e-001
6.76082975391974e+003	-1.47408879942041e+000,1.42271105957932e-001	-1.97307420449354e+000,2.30492066130835e-001
6.91830970918928e+003	-1.47345271625802e+000,1.45514145047742e-001	-1.97182310871246e+000,2.35711360295700e-001
7.07945784384129e+003	-1.47278724212272e+000,1.48828511444562e-001	-1.97051474999959e+000,2.41041739193082e-001
7.24435960074981e+003	-1.47209104747852e+000,1.52215554216355e-001	-1.96914658988156e+000,2.46485065107295e-001
7.41310241300908e+003	-1.47136274517143e+000,1.55676632749581e-001	-1.96771598517263e+000,2.52043194792811e-001
7.58577575029174e+003	-1.47060088851724e+000,1.59213115608762e-001	-1.96622018440207e+000,2.57717976194985e-001
7.76247116628682e+003	-1.46980396889358e+000,1.62826379241972e-001	-1.96465632419346e+000,2.63511244909152e-001
7.94328234724272e+003	-1.46897041336816e+000,1.66517806554441e-001	-1.96302142560392e+000,2.69424820363280e-001
8.12830516164089e+003	-1.46809858236575e+000,1.70288785361654e-001	-1.96131239043212e+000,2.75460501708832e-001
8.31763771102661e+003	-1.46718676722148e+000,1.74140706706825e-001	-1.95952599750517e+000,2.81620063404075e-001
8.51138038202366e+003	-1.46623318763569e+000,1.78074963016572e-001	-1.95765889895605e+000,2.87905250473631e-001
8.70963589956070e+003	-1.46523598912321e+000,1.82092946106131e-001	-1.95570761650443e+000,2.94317773427681e-001
8.91250938133734e+003	-1.46419324043324e+000,1.86196045008714e-001	-1.95366853775528e+000,3.00859302823936e-001
9.12010839355898e+003	-1.46310293089761e+000,1.90385643638836e-001	-1.95153791253166e+000,3.07531463455193e-001
9.33254300796979e+003	-1.46196296762584e+000,1.94663118217428e-001	-1.94931184925940e+000,3.14335828145154e-001
9.54992586021424e+003	-1.46077117304492e+000,1.99029834615159e-001	-1.94698631142377e+000,3.21273911135050e-001
9.77237220955798e+003	-1.45952528188029e+000,2.03487145316380e-001	-1.94455711411993e+000,3.28347161043669e-001
9.99999999999987e+003	-1.45822293855765e+000,2.08036386315625e-001	-1.94201992072142e+000,3.35556953383485e-001
1.02329299228074e+004	-1.45686169434956e+000,2.12678873677164e-001	-1.93937023969307e+000,3.42904582615895e-001
1.04712854805089e+004	-1.45543900459023e+000,2.17415899885164e-001	-1.93660342157727e+000,3.50391253728963e-001
1.07151930523759e+004	-1.45395222598652e+000,2.22248729952431e-001	-1.93371465618517e+000,3.58018073321733e-001
1.09647819614317e+004	-1.45239861363636e+000,2.27178597180808e-001	-1.93069897002709e+000,3.65786040179930e-001
1.12201845430195e+004	-1.45077531869491e+000,2.32206698793424e-001	-1.92755122401914e+000,3.73696035328970e-001
1.14815362149687e+004	-1.44907938525904e+000,2.37334191044008e-001	-1.92426611150635e+000,3.81748811551433e-001
1.17489755493951e+004	-1.44730774799356e+000,2.42562184210989e-001	-1.92083815664534e+000,3.89944982357772e-001
1.20226443461740e+004	-1.44545722957682e+000,2.47891737182494e-001	-1.91726171319312e+000,3.98285010400879e-001
1.23026877081237e+004	-1.44352453817987e+000,2.53323851693619e-001	-1.91353096375149e+000,4.06769195327369e-001
1.25892541179415e+004	-1.44150626519312e+000,2.58859466253221e-001	-1.90963991952038e+000,4.15397661061004e-001
1.28824955169312e+004	-1.43939888298221e+000,2.64499449681660e-001	-1.90558242061630e+000,4.24170342516692e-001
1.31825673855639e+004	-1.43719874290631e+000,2.70244594265801e-001	-1.90135213701588e+000,4.33086971746899e-001
1.34896288259164e+004	-1.43490207349267e+000,2.76095608585333e-001	-1.89694257018783e+000,4.42147063526209e-001
1.38038426460287e+004	-1.43250497877528e+000,2.82053109869608e-001	-1.89234705547966e+000,4.51349900384147e-001
1.41253754462274e+004	-1.43000343690466e+000,2.88117615976972e-001	-1.88755876532926e+000,4.60694517101303e-001
1.44543977074591e+004	-1.42739329919838e+000,2.94289537021436e-001	-1.88257071337400e+000,4.70179684689279e-001
1.47910838816819e+004	-1.42467028923259e+000,3.00569166473977e-001	-1.87737575953328e+000,4.79803893881033e-001
1.51356124843619e+004	-1.42183000248775e+000,3.06956671920436e-001	-1.87196661614278e+000,4.89565338164894e-001
1.54881661891246e+004	-1.41886790636332e+000,3.13452085381197e-001	-1.86633585522111e+000,4.99461896402832e-001
1.58489319246109e+004	-1.41577934061300e+000,3.20055293185559e-001	-1.86047591695118e+000,5.09491115081533e-001
1.62181009735891e+004	-1.41255951817396e+000,3.26766025395643e-001	-1.85437911946018e+000,5.19650190253454e-001
1.65958690743754e+004	-1.40920352673040e+000,3.33583844898676e-001	-1.84803766998237e+000,5.29935949234321e-001
1.69824365246172e+004	-1.40570633075395e+000,3.40508136062926e-001	-1.84144367748926e+000,5.40344832133471e-001
1.73780082874935e+004	-1.40206277412454e+000,3.47538092891818e-001	-1.83458916687063e+000,5.50872873303987e-001
1.77827941003890e+004	-1.39826758350712e+000,3.54672706955100e-001	-1.82746609474804e+000,5.61515682810755e-001
1.81970085860996e+004	-1.39431537257331e+000,3.61910754873547e-001	-1.82006636699985e+000,5.72268428026276e-001
1.86208713666284e+004	-1.39020064685956e+000,3.69250785514978e-001	-1.81238185807240e+000,5.83125815476247e-001
1.90546071796322e+004	-1.38591780954192e+000,3.76691106803172e-001	-1.80440443214679e+000,5.94082073069536e-001
1.94984459975802e+004	-1.38146116834786e+000,3.84229772454806e-001	-1.79612596622389e+000,6.05130932860052e-001
1.99526231496885e+004	-1.37682494316877e+000,3.91864568306627e-001	-1.78753837518156e+000,6.16265614501080e-001
2.04173794466950e+004	-1.37200327488652e+000,3.99592998606601e-001	-1.77863363884819e+000,6.27478809565727e-001
2.08929613085401e+004	-1.36699023537354e+000,4.07412272147794e-001	-1.76940383112458e+000,6.38762666920053e-001
2.13796208950220e+004	-1.36177983851583e+000,4.15319288407871e-001	-1.75984115117214e+000,6.50108779348038e-001
2.18776162394952e+004	-1.35636605269842e+000,4.23310623745922e-001	-1.74993795666985e+000,6.61508171639514e-001
2.23872113856831e+004	-1.35074281436156e+000,4.31382517672234e-001	-1.73968679912400e+000,6.72951290363348e-001
2.29086765276774e+004	-1.34490404307644e+000,4.39530859388323e-001	-1.72908046119492e+000,6.84427995558194e-001
2.34422881531989e+004	-1.33884365801942e+000,4.47751174701630e-001	-1.71811199598242e+000,6.95927554581754e-001
2.39883291901946e+004	-1.33255559582119e+000,4.56038613305766e-001	-1.70677476818746e+000,7.07438638366301e-001
2.45470891568500e+004	-1.32603382990866e+000,4.64387936659800e-001	-1.69506249704086e+000,7.18949320333031e-001
2.51188643150954e+004	-1.31927239152195e+000,4.72793506647986e-001	-1.68296930086188e+000,7.30447078220070e-001
2.57039578276883e+004	-1.31226539192699e+000,4.81249274911618e-001	-1.67048974307890e+000,7.41918799078437e-001
2.63026799189534e+004	-1.30500704672064e+000,4.89748773450441e-001	-1.65761887951313e+000,7.53350787686517e-001
2.69153480392688e+004	-1.29749170106541e+000,4.98285106114970e-001	-1.64435230669311e+000,7.64728778626299e-001
2.75422870333813e+004	-1.28971385687873e+000,5.06850941608844e-001	-1.63068621093407e+000,7.76037952253384e-001
2.81838293126441e+004	-1.28166820140562e+000,5.15438507954143e-001	-1.61661741788190e+000,7.87262954777280e-001
2.88403150312656e+004	-1.27334963706381e+000,5.24039588586947e-001	-1.60214344218719e+000,7.98387922648484e-001
2.95120922666634e+004	-1.26475331298347e+000,5.32645520474820e-001	-1.58726253694118e+000,8.09396511424044e-001
3.01995172040197e+004	-1.25587465750663e+000,5.41247194167801e-001	-1.57197374247308e+000,8.20271929253551e-001
3.09029543251354e+004	-1.24670941195765e+000,5.49835056108703e-001	-1.55627693407758e+000,8.30996975092718e-001
3.16227766016833e+004	-1.23725366565972e+000,5.58399113569476e-001	-1.54017286821359e+000,8.41554081711864e-001
3.23593656929623e+004	-1.22750389144836e+000,5.66928941986994e-001	-1.52366322669074e+000,8.51925363521853e-001
3.31131121482586e+004	-1.21745698214115e+000,5.75413695277502e-001	-1.50675065833998e+000,8.62092669190499e-001
3.38844156139197e+004	-1.20711028747285e+000,5.83842119080393e-001	-1.48943881764947e+000,8.72037638968577e-001
3.46736850452526e+004	-1.19646165108995e+000,5.92202567096774e-001	-1.47173239983751e+000,8.81741766586764e-001
3.54813389233570e+004	-1.18550944771310e+000,6.00483020766058e-001	-1.45363717183153e+000,8.91186465523738e-001
3.63078054770096e+004	-1.17425261994994e+000,6.08671112356938e-001	-1.43515999862686e+000,9.00353139382027e-001
3.71535229097167e+004	-1.16269071445325e+000,6.16754151488389e-001	-1.41630886451123e+000,9.09223256042963e-001
3.80189396320555e+004	-1.15082391715639e+000,6.24719155237678e-001	-1.39709288866217e+000,9.17778425206177e-001
3.89045144994275e+004	-1.13865308715685e+000,6.32552881781304e-001	-1.37752233465400e+000,9.26000478853758e-001
3.98107170553491e+004	-1.12617978910021e+000,6.40241867839030e-001	-1.35760861345010e+000,9.33871554115605e-001
4.07380277804107e+004	-1.11340632334470e+000,6.47772469418857e-001	-1.33736427950387e+000,9.41374177952017e-001
4.16869383470329e+004	-1.10033575372591e+000,6.55130906179253e-001	-1.31680301964870e+000,9.48491353013546e-001
4.26579518801586e+004	-1.08697193258062e+000,6.62303309184711e-001	-1.29593963452255e+000,9.55206643987916e-001
4.36515832240159e+004	-1.07331952240159e+000,6.69275771763173e-001	-1.27479001234594e+000,9.61504263700852e-001
4.46683592150956e+004	-1.05938401399027e+000,6.76034403341953e-001	-1.25337109495244e+000,9.67369158203115e-001
4.57088189614868e+004	-1.04517174052772e+000,6.82565386058389e-001	-1.23170083605720e+000,9.72787090051259e-001
4.67735141287191e+004	-1.03068988733428e+000,6.88855033738713e-001	-1.20979815183992e+000,9.77744718975537e-001
4.78630092322631e+004	-1.01594649691944e+000,6.94889852788533e-001	-1.18768286401307e+000,9.82229679125943e-001
4.89778819368439e+004	-1.00095046904993e+000,7.00656604913129e-001	-1.16537563564200e+000,9.86230652097168e-001
5.01187233627264e+004	-9.85711555502971e-001,7.06142370709497e-001	-1.14289790007958e+000,9.89737434955780e-001
5.12861383991357e+004	-9.70240349418734e-001,7.11334614288277e-001	-1.12027178347151e+000,9.92741002528143e-001
5.24807460249764e+004	-9.54548268927174e-001,7.16221247601244e-001	-1.09752002137868e+000,9.95233563255531e-001
5.37031796370244e+004	-9.38647535128470e-001,7.20790694741820e-001	-1.07466587014692e+000,9.97208607982906e-001
5.49540873857616e+004	-9.22551144104124e-001,7.25031954936427e-001	-1.05173301373131e+000,9.98660951119186e-001
5.62341325190340e+004	-9.06272833310432e-001,7.28934664079376e-001	-1.02874546674956e+000,9.99586763688550e-001
5.75439937337148e+004	-8.89827042159907e-001,7.32489154032134e-001	-1.00572747459562e+000,9.99983597882864e-001
5.88843655355580e+004	-8.73228867104794e-001,7.35686509095309e-001	-9.82703411489399e-001,9.99850402823290e-001
6.02559586074348e+004	-8.56494011392600e-001,7.38518619020728e-001	-9.59697677370074e-001,9.99187531342657e-001
6.16595001861472e+004	-8.39638729843484e-001,7.40978228170266e-001	-9.36734594558072e-001,9.97996737707227e-001
6.30957344480183e+004	-8.22679768934379e-001,7.43058979978069e-001	-9.13838305114625e-001,9.96281166305215e-001
6.45654229034645e+004	-8.05634302758626e-001,7.44755456600130e-001	-8.91032669816869e-001,9.94045331437536e-001
6.60693448007586e+004	-7.88519865165782e-001,7.46063212891826e-001	-8.68341169641743e-001,9.91295088451817e-001
6.76082975391971e+004	-7.71354278875396e-001,7.46978804681853e-001	-8.45786810613683e-001,9.88037596561639e-001
6.91830970918925e+004	-7.54155581937249e-001,7.47499810763629e-001	-8.23392032820252e-001,9.84281273787446e-001
7.07945784384127e+004	-7.36941952320964e-001,7.47624848448410e-001	-8.01178624337606e-001,9.80035744541858e-001
7.24435960074979e+004	-7.19731631214547e-001,7.47353582410438e-001	-7.79167640735428e-001,9.75311780458763e-001
7.41310241300906e+004	-7.02542845824579e-001,7.46686726976636e-001	-7.57379330750282e-001,9.70121235131372e-001
7.58577575029172e+004	-6.85393732161626e-001,7.45626041382986e-001	-7.35833068629057e-001,9.64476973478403e-001
